step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,2.014773382336168e-09,2.021469287935803e-09,2.03233272997259e-09,2.005966459108937e-09,2.0123661268686127e-09,2.013522035151139e-09
31,1.9697490686974217e-09,1.976635555727445e-09,1.9843783318736443e-09,1.961481965129576e-09,1.9699086508558084e-09,1.968713492092347e-09
32,1.9250482970047885e-09,1.9343231127876913e-09,1.9388208936035898e-09,1.9173308136504e-09,1.924225429622556e-09,1.9259565646484095e-09
33,1.880661790358909e-09,1.889409797881964e-09,1.895013492153913e-09,1.8735126140338413e-09,1.8798452863407273e-09,1.8795281604286885e-09
34,1.8365683497199579e-09,1.8441957855128717e-09,1.8509204157976095e-09,1.830013285096628e-09,1.8349998024757883e-09,1.8353520753102102e-09
35,1.7927419312725924e-09,1.7951974330085503e-09,1.8082214618061634e-09,1.7867989488691671e-09,1.7925029933270981e-09,1.7920052724053303e-09
36,1.749146336727487e-09,1.7506957473192653e-09,1.7622827931631848e-09,1.7438077183497658e-09,1.7479501719765471e-09,1.746148629469965e-09
37,1.7057135601165947e-09,1.7108294979086314e-09,1.715393754563799e-09,1.7009475535465431e-09,1.7012920293048808e-09,1.7017187159393661e-09
38,1.6623047013690513e-09,1.6669944071890393e-09,1.6722773952282324e-09,1.6580772186757564e-09,1.658626684699305e-09,1.654924347296094e-09
39,1.6186783381619235e-09,1.6229429219884412e-09,1.6231625050429014e-09,1.6149707757427522e-09,1.6085782681272616e-09,1.6097994828246627e-09
40,1.5744836189126013e-09,1.5718525268404858e-09,1.574433326222153e-09,1.5712931070694025e-09,1.5601951445152918e-09,1.5585466622153224e-09
41,1.5292330804887082e-09,1.5224697749624145e-09,1.520203585599894e-09,1.5265688935179498e-09,1.5109351324338195e-09,1.5070498536973704e-09
42,1.482242715062848e-09,1.472706956842622e-09,1.4606244849299646e-09,1.480118922101438e-09,1.4585089621579946e-09,1.4506185110724904e-09
43,1.432577708036452e-09,1.4113870475215608e-09,1.3932693772605658e-09,1.4309668153837132e-09,1.397589293107424e-09,1.382369549316301e-09
44,1.379017356147688e-09,1.3451520217138336e-09,1.3151538655499935e-09,1.3778135074479097e-09,1.331098287915635e-09,1.3047975985181933e-09
45,1.3200536246208125e-09,1.263943151882729e-09,1.220221894762605e-09,1.3191428284030867e-09,1.252112918011114e-09,1.2149899792886934e-09
46,1.2539241515950512e-09,1.1716621070094447e-09,1.1015490881300394e-09,1.2532886599280526e-09,1.1581965838057005e-09,1.0916424559751283e-09
47,1.1786941805138926e-09,1.0543355071626774e-09,9.560985772678881e-10,1.1784206557440379e-09,1.0463891099215067e-09,9.481699060292833e-10
48,1.0925000964907923e-09,9.158026554556702e-10,7.553498003934561e-10,1.0926837465535492e-09,9.116187526096722e-10,7.508440891040702e-10
49,9.941117876511796e-10,7.489955566600753e-10,5.497244587771814e-10,9.94745621897284e-10,7.470262263786044e-10,5.516740296126824e-10
50,8.841059125927604e-10,5.681608497285633e-10,3.4612308661040343e-10,8.850185227222467e-10,5.67365777912465e-10,3.659956810224349e-10
51,7.670607166191085e-10,4.2754233661973815e-10,2.731040893517838e-10,7.680012441793714e-10,4.241315135901889e-10,2.7287752630291967e-10
52,6.545477795910925e-10,3.8349078494724477e-10,2.96795430682555e-10,6.553770452101824e-10,3.836729530468954e-10,2.9680313263852473e-10
53,5.664685344083992e-10,4.047834715129604e-10,3.6883005042636143e-10,5.67138480190589e-10,4.105932238578072e-10,3.7339093631066946e-10
54,5.23105130051029e-10,4.569402591155301e-10,4.528434739123291e-10,5.236156218539716e-10,4.606956507471489e-10,4.5796573687470833e-10
55,5.250588812925193e-10,4.978902912032965e-10,5.071799945396472e-10,5.253004904097121e-10,4.993023342240186e-10,5.125866708104829e-10
56,5.482781669848628e-10,4.965100497438722e-10,4.813955998824569e-10,5.47707016656292e-10,4.929516480850923e-10,4.841188130690511e-10
57,5.659125010540683e-10,4.4261581016681794e-10,3.7035825034310435e-10,5.641896509783318e-10,4.396615120885842e-10,3.6429230469398047e-10
58,5.652841501159884e-10,4.040858210373308e-10,3.03769016720718e-10,5.623433424779316e-10,3.991755243740552e-10,3.102459995004392e-10
59,5.482814462655745e-10,4.0669229960207994e-10,3.289557886554427e-10,5.444408629713252e-10,4.003105509688695e-10,3.250507530856062e-10
60,5.250553892864745e-10,4.114311149809901e-10,3.6151978358464014e-10,5.217249480555757e-10,4.07645977360597e-10,3.6091027813058335e-10
61,5.074115190568453e-10,4.05868609528125e-10,3.7317966473149744e-10,5.064963375840454e-10,4.02459841433642e-10,3.7254878159426497e-10
62,5.02336313517755e-10,3.974910122131486e-10,3.65697936284296e-10,5.043321716800146e-10,3.960302908791766e-10,3.66167541960581e-10
63,5.079622630873288e-10,4.0496349834738976e-10,3.583177737061633e-10,5.106288908164891e-10,4.0441318508428937e-10,3.5578747242804106e-10
