step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,2.0131473923295784e-09,2.0240127346747255e-09,2.0494853802704833e-09,2.0102388665430886e-09,2.0141344939509015e-09,2.017168055435834e-09
31,1.9684052765252482e-09,1.9799162975002014e-09,2.004693439503271e-09,1.9655298718883685e-09,1.9704679365424058e-09,1.9749139636422496e-09
32,1.923994759789788e-09,1.93841753403381e-09,1.955941353328861e-09,1.921156165549885e-09,1.9250539068510797e-09,1.9284202798237306e-09
33,1.8799187648001644e-09,1.8941105670919006e-09,1.913098203031914e-09,1.877117530215977e-09,1.8808602379870033e-09,1.882836880389093e-09
34,1.8361547705815457e-09,1.8538397042757962e-09,1.866620261308864e-09,1.833397006512745e-09,1.8384531963684277e-09,1.8430279804578332e-09
35,1.7926486431506525e-09,1.810257722252739e-09,1.8251496083796094e-09,1.7899610572380148e-09,1.7940528061600747e-09,1.7992233369619642e-09
36,1.7493189857835316e-09,1.766781052219301e-09,1.7795290078199284e-09,1.7467585091677335e-09,1.7485020311638527e-09,1.7524796315355466e-09
37,1.706053457627432e-09,1.7203150898782907e-09,1.7348071518474823e-09,1.703699420318942e-09,1.7031119299045393e-09,1.7079286874338941e-09
38,1.662681839067439e-09,1.6721554743823833e-09,1.6867380058094494e-09,1.6606179369008548e-09,1.6546553783512587e-09,1.6627784808331632e-09
39,1.6189573087772314e-09,1.6242929568698205e-09,1.6372877344060713e-09,1.6172470431356147e-09,1.609379874623209e-09,1.6148098614654333e-09
40,1.5745468535119505e-09,1.5770914648389823e-09,1.5900788328938464e-09,1.5732234021393876e-09,1.559679911900143e-09,1.5655217780730948e-09
42,1.4816491347940648e-09,1.4712304612110183e-09,1.4711222115642638e-09,1.481298390200899e-09,1.4592756735193422e-09,1.4488777442359552e-09
43,1.4315863843249273e-09,1.4131312940209353e-09,1.400364126942515e-09,1.4318806834641484e-09,1.402785502019125e-09,1.379802205835706e-09
44,1.3775573348398212e-09,1.3415249616429378e-09,1.3159296729609883e-09,1.3785191022869849e-09,1.3359319199461704e-09,1.2996625628232939e-09
45,1.3180395275633e-09,1.256062910802531e-09,1.2270823469383138e-09,1.3196418431371748e-09,1.254291156172305e-09,1.199491034698406e-09
46,1.251276264503362e-09,1.1629774862375372e-09,1.095365610031324e-09,1.2535543090952764e-09,1.1622810758862851e-09,1.080361551042432e-09
47,1.1753909976561843e-09,1.0457838456896432e-09,9.476873138865125e-10,1.178428956325714e-09,1.0472198690989917e-09,9.35139958873261e-10
48,1.0886921896125324e-09,9.105537032056845e-10,7.545604663389425e-10,1.0925578692761396e-09,9.07119359878816e-10,7.443353582942155e-10
49,9.90084482229694e-10,7.415998692696284e-10,5.403727110208962e-10,9.94899650158752e-10,7.425963710153867e-10,5.139227758650272e-10
50,8.800929178641121e-10,5.586424854400001e-10,3.451850053726299e-10,8.861530086672091e-10,5.629742272262381e-10,3.3530581814006914e-10
51,7.631110460383246e-10,4.236969067559284e-10,2.676829815721156e-10,7.708287789276887e-10,4.292181606446005e-10,2.795186454939828e-10
52,6.504792770812966e-10,3.8087048035795447e-10,2.9586885320672196e-10,6.599629104756724e-10,3.930273957389655e-10,3.0891229209467354e-10
53,5.618562418383958e-10,4.0556329463145127e-10,3.7028549912060623e-10,5.723894217148838e-10,4.1518278626771344e-10,3.7978504922769017e-10
54,5.176468495575591e-10,4.5394112499868347e-10,4.478009574229564e-10,5.275772415336374e-10,4.595887156410618e-10,4.604719192457709e-10
55,5.192269859060606e-10,4.944478937470528e-10,5.055999775183617e-10,5.272967814526212e-10,4.925288169344303e-10,4.950525285901112e-10
56,5.423395448586169e-10,4.939021518963932e-10,4.801933297594344e-10,5.489488567431607e-10,4.840973831091154e-10,4.6161027670329553e-10
57,5.599113060055638e-10,4.385308465112931e-10,3.610401832798052e-10,5.660854526156311e-10,4.396151297435508e-10,3.6749036011426455e-10
58,5.596824725211299e-10,4.0079457241296893e-10,3.161671668693541e-10,5.656835937146998e-10,4.1289381796309614e-10,3.317275824314951e-10
59,5.438778900134977e-10,4.0251179074334477e-10,3.312944674176985e-10,5.489237616641186e-10,4.195653942909319e-10,3.463198846101109e-10
60,5.228071407482727e-10,4.10160140836885e-10,3.6209764655589543e-10,5.258033881263282e-10,4.149812314249783e-10,3.6601476371661516e-10
61,5.070034470656266e-10,4.083569064464121e-10,3.744709856941669e-10,5.087864265727623e-10,4.0513275108647994e-10,3.68769252330966e-10
62,5.016774205423008e-10,4.009662852389128e-10,3.6410738043891223e-10,5.051198015645675e-10,3.946809609247442e-10,3.5869798063188323e-10
63,5.057416193163124e-10,4.0276394057752927e-10,3.6114415703491e-10,5.118338506412005e-10,4.0799980870600846e-10,3.577160319621698e-10
64,5.139880469690823e-10,4.1148550104308846e-10,3.519030337713107e-10,5.196209101943773e-10,4.195146420645316e-10,3.4973280256998306e-10
65,5.21683040046933e-10,4.203606196265747e-10,3.609061652321297e-10,5.238042862326154e-10,4.229648056561109e-10,3.63768740094549e-10
66,5.275565027566138e-10,4.1121136895602127e-10,3.602609147096014e-10,5.263251365999462e-10,4.219346188749327e-10,3.8077889594342947e-10
67,5.331557291793013e-10,4.1785670764198117e-10,3.729400879682093e-10,5.305435328261849e-10,4.361355542524149e-10,3.951130512283127e-10
68,5.4107464802571e-10,4.328018434282447e-10,3.8662469643473204e-10,5.381326096265339e-10,4.3602383381094026e-10,3.9133880222345693e-10
69,5.545218170531914e-10,4.578435165017879e-10,4.0968176042584763e-10,5.493911716622346e-10,4.337891808037812e-10,3.730381336485806e-10
70,5.761205818056488e-10,4.904105038503332e-10,4.372372852564501e-10,5.641375683950232e-10,4.3983765891907245e-10,3.765784581879747e-10
71,6.048794962658651e-10,5.260243022063722e-10,4.738883316202948e-10,5.819309423648949e-10,4.5829645360858635e-10,3.946721309745137e-10
72,6.375909704100737e-10,5.565245967350328e-10,5.023738761433305e-10,6.031602772940569e-10,4.780292291874351e-10,4.1219229564418886e-10
73,6.712309217653861e-10,5.85538506017259e-10,5.316423074565692e-10,6.29073794898755e-10,5.057252926258642e-10,4.3921326255067503e-10
74,7.038467979553225e-10,6.035771866710003e-10,5.501343823116331e-10,6.606340835756817e-10,5.380170392546709e-10,4.810249855264497e-10
75,7.352969820356876e-10,6.269695938668506e-10,5.696905624573947e-10,6.976907783070016e-10,5.780911444114667e-10,5.256050545754948e-10
76,7.672717896164984e-10,6.48926557348006e-10,5.873451961361141e-10,7.392233151687446e-10,6.222496960669797e-10,5.701079459997191e-10
77,8.024923011944689e-10,6.769017871100838e-10,6.19199149144218e-10,7.846962150075518e-10,6.694908417412496e-10,6.141639886367775e-10
78,8.434706258143432e-10,7.175004622080475e-10,6.555977044669033e-10,8.339381292018943e-10,7.168639516656047e-10,6.647747731917965e-10
79,8.919166368514428e-10,7.623411646916583e-10,6.935009940659483e-10,8.867871829804033e-10,7.706266442607916e-10,7.247899481503639e-10
81,1.014504933221403e-09,8.944846140960524e-10,8.296370784891984e-10,1.0034040003651832e-09,8.823551978831307e-10,8.235751439753852e-10
82,1.089240682891797e-09,9.79753255942433e-10,9.209720320051948e-10,1.0673555264534282e-09,9.373361390069155e-10,8.719758841246107e-10
83,1.1726455842790273e-09,1.0726955990200094e-09,1.0220450215829637e-09,1.1352280838123823e-09,9.87339286906543e-10,9.308659720256739e-10
84,1.2640094033637563e-09,1.173579519300332e-09,1.1346036678194574e-09,1.2071293136496718e-09,1.0480017791473329e-09,9.777708868209409e-10
