step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,6.409372324569474e-09,6.789334515408122e-09,6.915966606184179e-09,6.4085702139042005e-09,6.340299067009485e-09,6.5231057952271535e-09
31,6.268607718973313e-09,6.6095359370169365e-09,6.840929196671144e-09,6.272382294991671e-09,6.1912443465632175e-09,6.502595978604341e-09
32,6.128957163985285e-09,6.413374015139201e-09,6.654310217388486e-09,6.13722176538682e-09,6.126914153357105e-09,6.349657217209979e-09
33,5.990399727926707e-09,6.262480738954924e-09,6.502080336860463e-09,6.0030930533266995e-09,5.944220294967636e-09,6.276326849505369e-09
34,5.852996097534347e-09,6.163418734503631e-09,6.373966247822953e-09,5.870000430291989e-09,5.76772613623078e-09,6.109710904917773e-09
35,5.716907381031404e-09,6.016491761634624e-09,6.238901933697323e-09,5.7379361493768395e-09,5.7078211186531335e-09,6.078384601188407e-09
36,5.5822614125326215e-09,5.861776034686815e-09,6.086808801966573e-09,5.606797337812557e-09,5.5987715097289586e-09,6.0758508539377715e-09
37,5.449068746992489e-09,5.737578854157984e-09,5.9866771439713346e-09,5.476478325514498e-09,5.507822799076881e-09,5.849706361181334e-09
38,5.31725186839223e-09,5.57649270874412e-09,5.855428874227496e-09,5.3470737402410854e-09,5.388072333148335e-09,5.762780457554753e-09
39,5.186662856481755e-09,5.38012479922848e-09,5.695270781809513e-09,5.218772568992982e-09,5.30689756497253e-09,5.568720398136756e-09
40,5.056969333276572e-09,5.258588376579225e-09,5.48122123958946e-09,5.091528802388484e-09,5.147377010379688e-09,5.562104398622752e-09
41,4.927555467913392e-09,5.102661902900076e-09,5.404454365680955e-09,4.964966214531287e-09,5.010717442992865e-09,5.37235535951736e-09
42,4.7978882393911614e-09,5.011526359824091e-09,5.35591580993133e-09,4.8385426389193476e-09,4.7998051026466825e-09,5.15783843240663e-09
43,4.667731620233017e-09,4.874717152087765e-09,5.257397581123295e-09,4.711527678597019e-09,4.774586751879421e-09,5.022885018930714e-09
44,4.5364786166898714e-09,4.721245057212544e-09,4.856562603166809e-09,4.582496656396928e-09,4.652235671729025e-09,5.157175825437334e-09
45,4.402526937888969e-09,4.572207652246052e-09,4.710580442824851e-09,4.448972170372547e-09,4.425064160813483e-09,4.830548412112463e-09
46,4.263188748428849e-09,4.407714322945871e-09,4.491972182155826e-09,4.307808599659768e-09,4.328127517990092e-09,4.656082536531873e-09
47,4.114515797612358e-09,4.229307303100012e-09,4.324934261018462e-09,4.155790480361447e-09,4.062910512641727e-09,4.352361366035133e-09
48,3.9519252368496495e-09,4.045803070759232e-09,4.050816222671876e-09,3.9900069022816696e-09,3.977581711723362e-09,4.007238977382621e-09
49,3.771448026517928e-09,3.744637079686581e-09,3.731499963374646e-09,3.808007469487494e-09,3.632992594912488e-09,3.821464707541309e-09
50,3.570188272818604e-09,3.4338111456282157e-09,3.424264213197674e-09,3.6067757316650435e-09,3.4383086619811407e-09,3.448306415430541e-09
