step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,1.4249579393812256e-09,1.424991122967929e-09,1.4272763744119225e-09,1.420302126465504e-09,1.4178954921923353e-09,1.4221082500410137e-09
31,1.3932503820030046e-09,1.3932723940255691e-09,1.3963818060712733e-09,1.3888155883660012e-09,1.3857905950849245e-09,1.390325498686934e-09
32,1.3617737011476968e-09,1.3620524890260494e-09,1.3637377940621371e-09,1.3575563527675078e-09,1.355325218797676e-09,1.3584588500521965e-09
33,1.3305206892454695e-09,1.3311038384527924e-09,1.3326941155066524e-09,1.3265148172027465e-09,1.3247413532548992e-09,1.3275272163914687e-09
34,1.2994688018139565e-09,1.3000570758907576e-09,1.3002131850550346e-09,1.2956669037212058e-09,1.2941089308447855e-09,1.2955384892193919e-09
35,1.2685754812972284e-09,1.2700693017783847e-09,1.2688413446793007e-09,1.26497023272163e-09,1.264430945729202e-09,1.264821051737796e-09
36,1.2377649135335446e-09,1.237970301357624e-09,1.2383586781111314e-09,1.2343593322246344e-09,1.2328057991692715e-09,1.2328314442118142e-09
37,1.2069180974371701e-09,1.2055156588861973e-09,1.206688387366298e-09,1.2037369490765665e-09,1.2020174074885492e-09,1.2002272236517068e-09
38,1.175871654523381e-09,1.1719608817570705e-09,1.1730449241320808e-09,1.1729385641267736e-09,1.1685877365807998e-09,1.1677087085959409e-09
39,1.1443943506812572e-09,1.1383368500225566e-09,1.1378875363459355e-09,1.1416956866215027e-09,1.1352101264481086e-09,1.132505266451266e-09
40,1.1121403960076289e-09,1.1031140584948448e-09,1.100799368105118e-09,1.1096362206881326e-09,1.098715949981613e-09,1.0946286433750984e-09
41,1.0786182040143931e-09,1.0643265890730377e-09,1.0592445764603909e-09,1.076276847856025e-09,1.0611174161116523e-09,1.0537693576967599e-09
42,1.0431640306871124e-09,1.0221979381982544e-09,1.0082074466739715e-09,1.0409693685962212e-09,1.0195138806241442e-09,1.0062999029788584e-09
43,1.0048853545276835e-09,9.733326836800301e-10,9.561937355079015e-10,1.0028176869010207e-09,9.707219712647548e-10,9.497336463242343e-10
44,9.62598559744729e-10,9.161120620834554e-10,8.831575247789941e-10,9.606262441790978e-10,9.137341043425807e-10,8.808126151783548e-10
45,9.148289593344444e-10,8.486794911987815e-10,7.98881334915477e-10,9.129354371829184e-10,8.451246424571469e-10,7.973678190033095e-10
46,8.599006267568678e-10,7.649528595773141e-10,6.928230025370009e-10,8.580819361623911e-10,7.629688218728263e-10,6.908014449593041e-10
47,7.961552495645192e-10,6.639213171890855e-10,5.430807136988277e-10,7.943690589389756e-10,6.616018161707018e-10,5.405340768701696e-10
48,7.225073053873123e-10,5.404987723565345e-10,3.6585169543363096e-10,7.2065408638303e-10,5.378363482982643e-10,3.723834927547458e-10
49,6.395259007898058e-10,3.9425491227596606e-10,2.2003600974549936e-10,6.37460057871945e-10,3.9167277493148247e-10,2.0873271025762172e-10
50,5.512455881118436e-10,2.8891060466519135e-10,1.779417544420818e-10,5.487918063364874e-10,2.8638252596698187e-10,1.7797494865816372e-10
51,4.676886543444016e-10,2.721877358374277e-10,2.1408147127415286e-10,4.6473233087527744e-10,2.698510098605462e-10,2.1419566730048016e-10
52,4.051762443259837e-10,3.005072544711661e-10,2.8020955830947864e-10,4.0197888162030885e-10,2.9588187670198175e-10,2.7696842157472805e-10
53,3.776030101485323e-10,3.347289741062452e-10,3.353830906606028e-10,3.748261080897904e-10,3.347743491010121e-10,3.384351195167784e-10
54,3.8039292642480074e-10,3.4838793395679003e-10,3.4529356439984165e-10,3.781116234452683e-10,3.5054179592423e-10,3.4832063822347645e-10
55,3.923787113372578e-10,3.201103539567479e-10,2.782356666554813e-10,3.9007794337255994e-10,3.1778522951152617e-10,2.8096493031441137e-10
56,3.9640815413152817e-10,2.8040465942706034e-10,2.1476260369469202e-10,3.9368278213913033e-10,2.78223715194456e-10,2.1176812060263942e-10
57,3.881342452950537e-10,2.8111523996943004e-10,2.2094945429739043e-10,3.847643868410329e-10,2.8040708375353654e-10,2.1973366790193184e-10
58,3.7199178043467534e-10,2.9004436486512574e-10,2.4765300727253777e-10,3.6840413073634763e-10,2.874248880064182e-10,2.472417468279174e-10
59,3.5556455864466483e-10,2.765942992661072e-10,2.4710352349539604e-10,3.534058243797934e-10,2.744424918789333e-10,2.4500938950566114e-10
60,3.457115011439917e-10,2.6433575052794987e-10,2.352202780743864e-10,3.458973758876387e-10,2.627114651623122e-10,2.3663771692332265e-10
61,3.43889846153432e-10,2.696608891008817e-10,2.176230212047054e-10,3.448359822211165e-10,2.7025842483469004e-10,2.2179058546320882e-10
62,3.4619881445140704e-10,2.688706503782389e-10,2.1998161564278048e-10,3.457850173963959e-10,2.6876786518861175e-10,2.2021628833478043e-10
63,3.4844987086824e-10,2.659630524687291e-10,2.3316593149052425e-10,3.467864441298814e-10,2.6445137089734833e-10,2.3208170670689126e-10
64,3.4834063613118277e-10,2.7336979594204335e-10,2.423753081101645e-10,3.4760866940809227e-10,2.709219171088616e-10,2.388892273988137e-10
65,3.4691622469853606e-10,2.7350613893111534e-10,2.3179303727985174e-10,3.479517473653475e-10,2.7304153205345727e-10,2.2524849368097176e-10
66,3.47602647523643e-10,2.669786488968576e-10,2.2387256078287349e-10,3.482505972459783e-10,2.6785373337873164e-10,2.2455171163642796e-10
67,3.517942203440433e-10,2.7052696673453195e-10,2.3241114018301626e-10,3.50517259650184e-10,2.6930074969362297e-10,2.3259578977091095e-10
68,3.571948119616785e-10,2.7862221757035344e-10,2.3844412598468446e-10,3.5504896325554776e-10,2.7602555430168826e-10,2.3586968314049656e-10
69,3.631648016998334e-10,2.845868492492619e-10,2.4150817643414115e-10,3.6183819038243e-10,2.83154997648093e-10,2.392138622752631e-10
70,3.7118385510822414e-10,2.7990335804455874e-10,2.336045460276311e-10,3.706503769106069e-10,2.792091847230168e-10,2.3599986485622063e-10
71,3.8165947167194204e-10,2.935429021114735e-10,2.491305034740463e-10,3.81171471528888e-10,2.9203741576782236e-10,2.4740885278407686e-10
72,3.9358100766523604e-10,3.0555710368718264e-10,2.5945560802315475e-10,3.9320721346363e-10,3.0467153792702043e-10,2.576450755093215e-10
73,4.068623625577423e-10,3.1449694771493885e-10,2.678807135367934e-10,4.068384722833999e-10,3.1605019391206156e-10,2.6813724411400715e-10
74,4.217039028394133e-10,3.225508847496957e-10,2.7449317541543666e-10,4.221037577456348e-10,3.275534059882729e-10,2.7776129847455594e-10
