step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,1.0046798080820948e-09,1.0058771739400416e-09,1.0045196864064408e-09,1.006518656713026e-09,1.0070212521658718e-09,1.0069832607537311e-09
31,9.82309536424258e-10,9.838295621308987e-10,9.8290308550961e-10,9.841726026538642e-10,9.844445603305648e-10,9.852110363699343e-10
32,9.600948749437406e-10,9.617322021110882e-10,9.593336289464356e-10,9.619842960581963e-10,9.625432187889242e-10,9.629342191682028e-10
33,9.380187814197482e-10,9.39886329015229e-10,9.372074050215427e-10,9.399382321988958e-10,9.402074824402733e-10,9.411891788497113e-10
34,9.160486489848668e-10,9.164994978689792e-10,9.147155379786044e-10,9.180026992290382e-10,9.184084620894258e-10,9.186598193324316e-10
35,8.941409191236126e-10,8.932510490470492e-10,8.925399746853179e-10,8.961324504722736e-10,8.965482331126098e-10,8.969192852858829e-10
36,8.722355512571103e-10,8.69957214074609e-10,8.697524391930103e-10,8.742621568926535e-10,8.741415864324032e-10,8.746482776193569e-10
37,8.502325206944328e-10,8.471915789814279e-10,8.463220334429762e-10,8.522891784309905e-10,8.518056999965622e-10,8.514409178444943e-10
38,8.27965302860697e-10,8.235092861991655e-10,8.222556781465833e-10,8.300495006293188e-10,8.286956321546586e-10,8.269486756960703e-10
39,8.051809155600653e-10,7.98834988626681e-10,7.956238500934618e-10,8.072893129393805e-10,8.040682824755803e-10,8.001548205789933e-10
40,7.81514964865019e-10,7.722952128065639e-10,7.662047900727793e-10,7.836369219414965e-10,7.779070787435391e-10,7.716571179372993e-10
41,7.564636026948738e-10,7.429814380756755e-10,7.350043097606712e-10,7.585685074782169e-10,7.482569877844789e-10,7.384037391570761e-10
42,7.29359394697176e-10,7.092164819193516e-10,6.940732873751437e-10,7.31367566401521e-10,7.130307758974927e-10,6.996800325643952e-10
43,6.993301410946233e-10,6.688692790822471e-10,6.465696734271071e-10,7.010917124922628e-10,6.724999266243357e-10,6.513946670132437e-10
44,6.652414555263718e-10,6.207359977596361e-10,5.857313569323794e-10,6.665624691803036e-10,6.230447835746722e-10,5.892405845593895e-10
45,6.257182951308548e-10,5.601795100997556e-10,5.076943583989525e-10,6.264321722756036e-10,5.619458382856664e-10,5.105044746312739e-10
46,5.793524781174616e-10,4.839585615607371e-10,3.9280283255565585e-10,5.793777883259258e-10,4.855540384507833e-10,3.947657181883238e-10
47,5.251125661027658e-10,3.9019780328190983e-10,2.4992022918807135e-10,5.245034166375138e-10,3.8967453570083244e-10,2.5550705614624836e-10
48,4.6318432574750226e-10,2.784124207125726e-10,1.4212179589524962e-10,4.622315133107812e-10,2.770428651271098e-10,1.4125628768104587e-10
49,3.9663613105706694e-10,2.0171387174170635e-10,1.2467210366697848e-10,3.9589847540579845e-10,2.0340516950025143e-10,1.2900965742533113e-10
50,3.3365982921447153e-10,1.9461592870673967e-10,1.5629244946079683e-10,3.337746141424017e-10,1.9800292600606066e-10,1.6042505861783972e-10
51,2.8787490042190556e-10,2.1632135749308188e-10,2.0370410080209687e-10,2.890913266266147e-10,2.1952395493614018e-10,2.0784728275825334e-10
52,2.699421699426624e-10,2.4061409919529096e-10,2.4089241607942953e-10,2.7157866098881794e-10,2.4319253685063695e-10,2.4386295857729125e-10
53,2.7337579742835596e-10,2.420279874056838e-10,2.346655429673696e-10,2.7451943069254187e-10,2.4248919678194684e-10,2.341443300404885e-10
54,2.798298598192677e-10,2.089476604751309e-10,1.7213945237421042e-10,2.804540266104665e-10,2.1114596739072685e-10,1.7329956248817998e-10
55,2.7746476348627413e-10,1.9615160815531923e-10,1.5154061802164203e-10,2.7807013803675894e-10,1.9827578223020242e-10,1.5135532346791253e-10
56,2.6606998411035255e-10,1.9974641447173967e-10,1.6382973657528496e-10,2.669266340321084e-10,2.0276227387724563e-10,1.6642443153153614e-10
57,2.5263186228697086e-10,1.9417740549343866e-10,1.7163599386871022e-10,2.5334773975555693e-10,1.947526868372414e-10,1.7306121338792353e-10
58,2.441570240570336e-10,1.858576892639256e-10,1.6771383120266892e-10,2.4413194372005783e-10,1.8703107568204087e-10,1.695734928275929e-10
59,2.408259801866297e-10,1.8905848446467925e-10,1.5319603546093886e-10,2.4007105608439436e-10,1.9034725020683584e-10,1.5005451320686875e-10
60,2.3870195900838664e-10,1.8623077464243135e-10,1.5593775900867442e-10,2.383032958537252e-10,1.8779061177721125e-10,1.5926007069550827e-10
61,2.36363976385494e-10,1.8132658642766175e-10,1.588223941970881e-10,2.367458853230254e-10,1.8366584804843823e-10,1.598795861382666e-10
62,2.3420284913901014e-10,1.8203232767847406e-10,1.5335605072182425e-10,2.348421617043358e-10,1.8329647699332078e-10,1.5539518912018467e-10
63,2.3279802670794035e-10,1.7525764279849566e-10,1.453542465672875e-10,2.332319177041882e-10,1.769565791680928e-10,1.4718050292977318e-10
64,2.330269422357705e-10,1.802710982333122e-10,1.5272463749428312e-10,2.3267909629400621e-10,1.8259671581878493e-10,1.5633646722558734e-10
65,2.3545799019720205e-10,1.8759314062289724e-10,1.6251647022822853e-10,2.348549898191143e-10,1.8850122393325819e-10,1.6319465064003365e-10
