step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
0,6.795684428595545e-09,6.7497186595742216e-09,6.89898904218106e-09,6.8542960923077735e-09,6.7722110312848844e-09,6.850855348794667e-09
1,6.698012814901472e-09,6.640973380321605e-09,6.768480270880468e-09,6.755384906853883e-09,6.676330303251792e-09,6.737118777172288e-09
2,6.600474903164781e-09,6.550728102124927e-09,6.673765193933646e-09,6.656605834104355e-09,6.6023938847902736e-09,6.611275452035279e-09
3,6.503076709467946e-09,6.452175278662327e-09,6.563440720251938e-09,6.557964843887978e-09,6.492215235667275e-09,6.5048179055920876e-09
4,6.405824606897273e-09,6.350187967220753e-09,6.483110642215181e-09,6.459468262083266e-09,6.3975370688752765e-09,6.405089476590905e-09
5,6.3087253516556456e-09,6.24175865717962e-09,6.401324513500899e-09,6.36112279681817e-09,6.2843060416267494e-09,6.317817405990117e-09
6,6.211786111425385e-09,6.1602444274626895e-09,6.3210550702759035e-09,6.262935566943305e-09,6.194977187712026e-09,6.2198467564291765e-09
7,6.11501449620128e-09,6.0704894940728196e-09,6.22800450336145e-09,6.164914133003674e-09,6.1283317255675375e-09,6.117956869203697e-09
8,6.018418591838123e-09,5.969923250877714e-09,6.135221237415787e-09,6.0670665309580404e-09,6.027301389078411e-09,6.0186834850612695e-09
9,5.922006996583757e-09,5.8755726450302735e-09,6.021439976876233e-09,5.969401308922737e-09,5.928924878259696e-09,5.920890805876646e-09
10,5.825788860897809e-09,5.7853041188297545e-09,5.911264961202496e-09,5.8719275672471216e-09,5.83303413209771e-09,5.823446213517414e-09
11,5.729773930889586e-09,5.6898703617826485e-09,5.807615186941118e-09,5.774655002262265e-09,5.741649793310881e-09,5.725208723139099e-09
12,5.633972595745046e-09,5.613909889084238e-09,5.698213622007903e-09,5.677593954082244e-09,5.6567585289346245e-09,5.6239429883684224e-09
13,5.538395939554195e-09,5.540732689074676e-09,5.598893277064344e-09,5.5807554588810605e-09,5.579999921451117e-09,5.553603492460732e-09
14,5.443055797995355e-09,5.426238611857941e-09,5.491719982139827e-09,5.484151306113628e-09,5.489823833115342e-09,5.440284434011863e-09
15,5.347964820383992e-09,5.344040152501488e-09,5.427505148173242e-09,5.38779410120491e-09,5.3817351026206444e-09,5.363629953883932e-09
16,5.25313653764965e-09,5.2543564581845185e-09,5.345045771718039e-09,5.291697334288827e-09,5.275398928905498e-09,5.276432675012432e-09
17,5.158585436867652e-09,5.151107859837294e-09,5.266026375005944e-09,5.195875455644284e-09,5.159002994411867e-09,5.203759625070121e-09
18,5.064327043041427e-09,5.0544772614335395e-09,5.160933909382707e-09,5.100343958549964e-09,5.070565627770927e-09,5.108375250435831e-09
