step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,1.0056986272398311e-09,1.0059601825174895e-09,1.006442010310187e-09,1.0084638900366836e-09,1.0070148659984422e-09,1.008706184054149e-09
31,9.833685204117363e-10,9.832476103016138e-10,9.84125612012294e-10,9.860511560524744e-10,9.848758225394265e-10,9.864284779481832e-10
32,9.611947883775722e-10,9.608436458205995e-10,9.618831568260282e-10,9.637955208992864e-10,9.62619513355889e-10,9.638319107381795e-10
33,9.391603910231058e-10,9.384940437330621e-10,9.394488526441572e-10,9.416833044850724e-10,9.4064280209566e-10,9.419485515914548e-10
34,9.172301908941526e-10,9.161997860578773e-10,9.16771471331473e-10,9.19684718127523e-10,9.191404296761077e-10,9.196566515554524e-10
35,8.953526033721491e-10,8.938593789504384e-10,8.944288621098125e-10,8.977526190289898e-10,8.971133864724482e-10,8.976364043453343e-10
36,8.7345740282545e-10,8.710652133216433e-10,8.718443320106984e-10,8.758148193511136e-10,8.750455624662125e-10,8.747286576142046e-10
37,8.514401571778736e-10,8.483795228079155e-10,8.483539758071935e-10,8.537603736130933e-10,8.52026243143011e-10,8.514553829001136e-10
38,8.291338599638258e-10,8.244561649990011e-10,8.236473487836885e-10,8.314194158064268e-10,8.285047836985406e-10,8.271171699128067e-10
39,8.062845226042967e-10,7.993150041165669e-10,7.971305963776496e-10,8.085421187109256e-10,8.03738070487172e-10,8.008770602831867e-10
40,7.825254795335435e-10,7.719249990845388e-10,7.682135188940783e-10,7.847756624176528e-10,7.772824881945337e-10,7.718223886087537e-10
41,7.57337603100534e-10,7.42019344538863e-10,7.347973707434333e-10,7.596180605964775e-10,7.476317765874329e-10,7.38625648920833e-10
42,7.300138083438164e-10,7.086353201729878e-10,6.947869973380651e-10,7.323609024534465e-10,7.133830090489431e-10,6.993086055580455e-10
43,6.996299081876642e-10,6.685309717772421e-10,6.454678689812459e-10,7.020635012508749e-10,6.722379111805687e-10,6.506029253945049e-10
44,6.650318617256072e-10,6.192260939936211e-10,5.837240881171958e-10,6.67570327336371e-10,6.233097644629308e-10,5.892348796308025e-10
45,6.248998850013265e-10,5.583002526722438e-10,5.040599679668707e-10,6.275720378098822e-10,5.629614578595582e-10,5.107991017432045e-10
46,5.779426557134218e-10,4.814726020420526e-10,3.888353791752408e-10,5.807416472051751e-10,4.870497023201267e-10,3.9544557530440205e-10
47,5.232919371726808e-10,3.8567538659056593e-10,2.4363474824608136e-10,5.26112647207124e-10,3.91754592383415e-10,2.5783257872868595e-10
48,4.613540189033943e-10,2.7384385214144833e-10,1.4349753536244053e-10,4.6397010685277947e-10,2.789542870405917e-10,1.4227950267721226e-10
49,3.953824853781067e-10,2.02586124401304e-10,1.2803165301769038e-10,3.9746815146919943e-10,2.0266326668111102e-10,1.2649260986861238e-10
50,3.3352968089840485e-10,1.980332301973304e-10,1.6011725675614173e-10,3.3475123433132894e-10,1.9689283247676554e-10,1.588053975812233e-10
51,2.8881974036404164e-10,2.1840979569216224e-10,2.0668268285480143e-10,2.891420559185552e-10,2.1810416318304874e-10,2.0567483952337783e-10
52,2.708597403173335e-10,2.4019081659059406e-10,2.4019052691393995e-10,2.7090410954144413e-10,2.418495526986068e-10,2.4264631156860026e-10
53,2.7325686393299924e-10,2.397588580187905e-10,2.3020054151109328e-10,2.7367731991056604e-10,2.418962493591927e-10,2.350052672192762e-10
54,2.788646282582931e-10,2.0762670684982464e-10,1.705045626296882e-10,2.798464512395173e-10,2.0965586612019628e-10,1.7410808672511247e-10
55,2.76460026312657e-10,1.967238901293964e-10,1.5006032994554848e-10,2.7777823633763474e-10,1.9718699748659648e-10,1.5033388697691382e-10
56,2.65658250974704e-10,2.0062745851744097e-10,1.6441314451377238e-10,2.668597879027721e-10,2.0174310729153188e-10,1.6499705312418395e-10
57,2.527268787588064e-10,1.935591129120271e-10,1.7317779461475507e-10,2.535214873132724e-10,1.9488820760895487e-10,1.7148291673219868e-10
58,2.4373577664865877e-10,1.864653233184144e-10,1.6871674019728975e-10,2.445054570123214e-10,1.8686672768963749e-10,1.6957279866426567e-10
59,2.393794594832421e-10,1.8902520166607073e-10,1.4970367197456671e-10,2.4048405789036603e-10,1.8935067778075062e-10,1.4941017853362868e-10
60,2.374614186887224e-10,1.859721878720219e-10,1.5868059015664444e-10,2.385939975452443e-10,1.8731788854627452e-10,1.593867596241192e-10
61,2.3598897166706056e-10,1.8246858054607882e-10,1.5824465493593364e-10,2.3700989930458906e-10,1.834779210091291e-10,1.597930834438999e-10
62,2.3406968356586537e-10,1.8221622100711104e-10,1.5437956658251936e-10,2.351666537441741e-10,1.8342941021858942e-10,1.5538113423555933e-10
63,2.3224667034586627e-10,1.7482617982709978e-10,1.4543834253765476e-10,2.331496404314138e-10,1.7617898388740626e-10,1.4681195886090406e-10
64,2.3225122854497e-10,1.8103637778476e-10,1.5378880045816459e-10,2.3234522768950048e-10,1.8132094674386852e-10,1.546736035719013e-10
65,2.350448804901991e-10,1.8813982797799985e-10,1.6431690400633254e-10,2.347428254994778e-10,1.8792685092656928e-10,1.6244432052997058e-10
66,2.377884425067562e-10,1.7947977945191851e-10,1.5176413159758915e-10,2.381754698917839e-10,1.803442411592072e-10,1.524342660735545e-10
67,2.3930647429613474e-10,1.8729030337891304e-10,1.5796818052746643e-10,2.4043375972735694e-10,1.879563317275939e-10,1.567716506411491e-10
68,2.398583361295402e-10,1.8142766720991033e-10,1.510141226654171e-10,2.409532142580107e-10,1.8293810284403348e-10,1.5257190293190312e-10
69,2.4327798616690517e-10,1.901286064279291e-10,1.6807426493784412e-10,2.439357305853507e-10,1.9116284190953812e-10,1.6698162793674747e-10
70,2.503075340316182e-10,1.9238280920027045e-10,1.5824813030020974e-10,2.5106904916328236e-10,1.9346311611034815e-10,1.5885514614754908e-10
71,2.5933197273470957e-10,1.9460509487211158e-10,1.6010707784099136e-10,2.6037416293535543e-10,1.9513358015443736e-10,1.614324238947376e-10
72,2.677289254833841e-10,2.0519739678148007e-10,1.748554119360386e-10,2.6884154559662726e-10,2.0565668207967293e-10,1.7484075082814438e-10
73,2.752954920439108e-10,2.07852690333665e-10,1.69675570597932e-10,2.75964522280205e-10,2.0772124432569903e-10,1.692679564716127e-10
74,2.8401404201201126e-10,2.1719834200993782e-10,1.8095096523487795e-10,2.8382784097444005e-10,2.1626345188696178e-10,1.7805968522952318e-10
