step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,1.005724673747852e-09,1.0042508397094792e-09,1.0035259260860918e-09,1.0067562065662873e-09,1.0054500678791908e-09,1.0039177910647538e-09
31,9.834244211232066e-10,9.815216014569831e-10,9.810755793679236e-10,9.843914979246274e-10,9.82572723671679e-10,9.814759612666081e-10
32,9.612834287081825e-10,9.595100455730586e-10,9.589118412920378e-10,9.62184737051489e-10,9.605416241914444e-10,9.593406427344607e-10
33,9.392875800428326e-10,9.37586465716333e-10,9.370766313026307e-10,9.401215674482682e-10,9.384463913736642e-10,9.370421592507535e-10
34,9.174050353472487e-10,9.156115849885611e-10,9.148055638499863e-10,9.181701531061315e-10,9.159683551407353e-10,9.151351393565715e-10
35,8.955857431692722e-10,8.931161295766421e-10,8.924581118927422e-10,8.962814473322319e-10,8.936315659146282e-10,8.929444779943078e-10
36,8.737557641442303e-10,8.710452532026405e-10,8.699102057446749e-10,8.743836454215538e-10,8.710574253455861e-10,8.701700119591037e-10
37,8.518059388148618e-10,8.484482129989102e-10,8.466056956683004e-10,8.523698015885126e-10,8.485696475695462e-10,8.461358516064551e-10
38,8.295751597458105e-10,8.244829945727959e-10,8.221911579001768e-10,8.300780242989022e-10,8.246707145537183e-10,8.212949700597972e-10
39,8.068233443898903e-10,7.994053209384465e-10,7.960566599264999e-10,8.072604247316025e-10,8.007445055073635e-10,7.949486873809484e-10
40,7.831923052290301e-10,7.730211859617368e-10,7.671475136048903e-10,7.835513449959033e-10,7.742175796730568e-10,7.660262577028359e-10
41,7.581712734217589e-10,7.432681609639065e-10,7.338460911107109e-10,7.584384590888543e-10,7.446753160892134e-10,7.327792744590562e-10
42,7.310709003463132e-10,7.092568033999592e-10,6.949467118846832e-10,7.312272868488046e-10,7.105044725234042e-10,6.933443289554702e-10
43,7.009785990878788e-10,6.698406230352591e-10,6.464287062747225e-10,7.010078664233577e-10,6.705483153830925e-10,6.446534328061051e-10
44,6.667246289783395e-10,6.206874119564005e-10,5.854891057981228e-10,6.666402129057821e-10,6.216552189213986e-10,5.836177461062517e-10
45,6.269532477282329e-10,5.600781373698358e-10,5.072070295136585e-10,6.268053338111689e-10,5.608481551165045e-10,5.003268220659699e-10
46,5.803307457155532e-10,4.84971969026758e-10,3.926981221392383e-10,5.801744840658519e-10,4.852218232579233e-10,3.9166747071330933e-10
47,5.259182884110294e-10,3.9004539775500343e-10,2.5612757350480024e-10,5.257959105345576e-10,3.9017806359844834e-10,2.54722282936251e-10
48,4.6399993570845525e-10,2.78413928029033e-10,1.424793548508707e-10,4.639751436359683e-10,2.7826888221999057e-10,1.4136565891083157e-10
49,3.976767401263676e-10,2.0401826522412793e-10,1.27373812685908e-10,3.9782011527593745e-10,2.040789909372932e-10,1.276887389429297e-10
50,3.349667491366644e-10,1.9585444565000093e-10,1.5674969075010621e-10,3.352122492081907e-10,1.9653260629788838e-10,1.5794272970469317e-10
51,2.890183739030788e-10,2.1587035085609022e-10,2.0244576912359615e-10,2.8910631991369124e-10,2.1693878959865167e-10,2.0415481793914873e-10
52,2.7020962565969523e-10,2.3810253991938316e-10,2.378051085435771e-10,2.698901117989501e-10,2.3835866664502333e-10,2.3845802750583754e-10
53,2.726744014700369e-10,2.4046624775826366e-10,2.320509003805235e-10,2.7217129770907966e-10,2.3929091935134603e-10,2.3037878378293507e-10
54,2.789579835913997e-10,2.0976523353600758e-10,1.7368723889808386e-10,2.787293813290984e-10,2.0838961884765968e-10,1.7110717620125115e-10
55,2.772071944192534e-10,1.9778381053761542e-10,1.514678646093345e-10,2.7760504241594747e-10,1.9710406462761653e-10,1.516350794953459e-10
56,2.6656979325831436e-10,2.0031801599257453e-10,1.632444268581619e-10,2.6765869822757625e-10,2.0094347362010697e-10,1.6324087185802904e-10
57,2.5336562079181384e-10,1.9317368305545967e-10,1.7201691357660668e-10,2.5464765660548063e-10,1.9460268980167468e-10,1.7183892223335505e-10
58,2.4415899991071273e-10,1.859296265630576e-10,1.6809932038942026e-10,2.4491776242302927e-10,1.8577858245088584e-10,1.672816885220824e-10
59,2.398296367557678e-10,1.8834118371256322e-10,1.5104306028372407e-10,2.4023214727327745e-10,1.8772074119193372e-10,1.4993724576556768e-10
60,2.3785473265835215e-10,1.8564471217968586e-10,1.57878980405994e-10,2.38453733991779e-10,1.8562118041624637e-10,1.5722333886656062e-10
61,2.363201647104145e-10,1.8239549860792733e-10,1.5789974936871612e-10,2.368939793481923e-10,1.8284978806362355e-10,1.5829938527707176e-10
62,2.34436432298921e-10,1.8193552265627577e-10,1.536706020451093e-10,2.345493092759766e-10,1.819731650565003e-10,1.5331785494879936e-10
63,2.324878710974183e-10,1.7484673235208666e-10,1.4555403629254758e-10,2.327007665448449e-10,1.7536903683397218e-10,1.454051779910917e-10
64,2.3207296253650017e-10,1.8131066908159908e-10,1.5449015402660233e-10,2.3271471107768842e-10,1.8102080847555256e-10,1.5356922642266246e-10
65,2.345272624125555e-10,1.8632954554436726e-10,1.6255144496407578e-10,2.354942318293497e-10,1.8632478909551638e-10,1.5964596153291985e-10
66,2.379039245425561e-10,1.7911884999831004e-10,1.5090748448893337e-10,2.388761863998124e-10,1.791427514680874e-10,1.5094642922692217e-10
