step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,4.045302627701905e-09,4.158166895434124e-09,4.231270390442813e-09,3.943794567318383e-09,3.911641751246459e-09,3.894999414641634e-09
31,3.955638172482837e-09,4.060228202074247e-09,4.1502047856443895e-09,3.856101619378877e-09,3.8253416860308386e-09,3.828234907242581e-09
32,3.866672002120374e-09,3.95048393782094e-09,4.063819913081382e-09,3.769104838211247e-09,3.7025151594838543e-09,3.695548555962326e-09
33,3.7784367063618835e-09,3.846860078177362e-09,3.971442477414147e-09,3.682824950912399e-09,3.613563960245732e-09,3.5875333291617816e-09
34,3.6909445904994616e-09,3.766573721795426e-09,3.887009892487398e-09,3.5972683976248433e-09,3.5369088467501496e-09,3.535892782209208e-09
35,3.604172822638938e-09,3.667678648911428e-09,3.80641008337395e-09,3.512431075023683e-09,3.44883882939098e-09,3.446590519040426e-09
36,3.518042935052761e-09,3.5984964351734216e-09,3.700957755090858e-09,3.4282763284239447e-09,3.358271171664187e-09,3.3663772024135845e-09
37,3.4324351535182935e-09,3.5138114825806495e-09,3.604188778881306e-09,3.3447343986623704e-09,3.267543435158281e-09,3.279770355304052e-09
38,3.3472100732118457e-09,3.4401927489539126e-09,3.500691740330143e-09,3.2617361749338665e-09,3.1814053225103094e-09,3.2011283993565254e-09
39,3.2621669315337346e-09,3.350457168735525e-09,3.4253891000710457e-09,3.1791556362311125e-09,3.088898860478885e-09,3.1106843054318635e-09
40,3.1770080354667507e-09,3.278982875917376e-09,3.3259891972045127e-09,3.09668297803842e-09,3.0054342718988665e-09,3.051765589498527e-09
41,3.0913072693359222e-09,3.183644937838084e-09,3.2366298769527635e-09,3.013806995445247e-09,2.928833715253716e-09,2.9574266550758904e-09
42,3.004448375726978e-09,3.1073297089770683e-09,3.144965355883381e-09,2.9299061117111642e-09,2.83326289628118e-09,2.8632609621788206e-09
43,2.9157070314626847e-09,3.006316349469562e-09,3.0087900465098466e-09,2.844216954985548e-09,2.755891120625978e-09,2.753571952971134e-09
44,2.8242768968998627e-09,2.896113228713678e-09,2.897546059860662e-09,2.7556260613326568e-09,2.652708980137688e-09,2.6486383027423138e-09
45,2.7288461816876628e-09,2.7700227281630352e-09,2.7478241943021692e-09,2.662491910144732e-09,2.5456077503544187e-09,2.5216754384908146e-09
46,2.627195492060345e-09,2.6282455551987285e-09,2.61216897975713e-09,2.562664316123154e-09,2.433370636616176e-09,2.3888466300004712e-09
47,2.5165322862853662e-09,2.492251738902297e-09,2.42493985390093e-09,2.4536502254769653e-09,2.2833795468440875e-09,2.2254363214394736e-09
48,2.3941212961451407e-09,2.333805726254599e-09,2.227204308445676e-09,2.3328869742819754e-09,2.1166147678850887e-09,2.0389801122705647e-09
49,2.257553681174183e-09,2.1286237179362266e-09,1.9742786781251826e-09,2.1979008678678195e-09,1.93723033976251e-09,1.7953944690534326e-09
50,2.104600698599696e-09,1.891968373595151e-09,1.6793353272756116e-09,2.046367212153443e-09,1.7172006581629624e-09,1.5326670971241963e-09
51,1.933270385831732e-09,1.5973860822391243e-09,1.3693951208282702e-09,1.876659136687029e-09,1.4551593327202824e-09,1.1989399759408123e-09
52,1.7434587155565326e-09,1.272648426335221e-09,9.921139828224883e-10,1.6896039516981907e-09,1.1637573921878537e-09,7.938021050355804e-10
53,1.5402501771697621e-09,9.762943386252343e-10,6.831620628881666e-10,1.4914417665560927e-09,9.020125028095459e-10,5.781021916971296e-10
54,1.3379666578857384e-09,7.906068712816767e-10,5.580561323961412e-10,1.297207081100691e-09,7.785550006051518e-10,5.769605019773201e-10
55,1.1631961649134102e-09,7.648753243161907e-10,6.398255767132139e-10,1.1324836514810873e-09,7.60584111930266e-10,6.738548006466593e-10
56,1.0508826685879343e-09,8.326436297203456e-10,7.884637758110325e-10,1.0283619990029096e-09,8.381090978391883e-10,8.196419542579074e-10
57,1.0226496864400318e-09,9.749095815460581e-10,1.0099833041264574e-09,1.0019866708524338e-09,9.445798897926421e-10,9.792896998934473e-10
58,1.0617098605765846e-09,1.1090318512599522e-09,1.1510363798056994e-09,1.0355719319259808e-09,1.0141418808722784e-09,1.0622732422000062e-09
59,1.1244315379975711e-09,1.1237852710351606e-09,1.1625385914258446e-09,1.0894861071145094e-09,1.0435637337419713e-09,1.0380135512520097e-09
60,1.1741277320728197e-09,1.0600750106496985e-09,9.959349230660598e-10,1.1321967587638087e-09,9.64276264924277e-10,8.341315238924892e-10
61,1.1956852867111761e-09,9.375725341035698e-10,7.5983190167162e-10,1.1525076296861548e-09,8.435596575542989e-10,6.429156983567907e-10
62,1.1922964963125215e-09,8.655913935699122e-10,6.967226785072468e-10,1.1553268867738783e-09,8.128695923835334e-10,6.379078622183643e-10
63,1.1770407196967833e-09,8.778516270701283e-10,7.749793050022228e-10,1.1505508104078702e-09,8.701621594428171e-10,7.589971049309629e-10
64,1.1634454135198987e-09,9.714391080254163e-10,8.659119827548145e-10,1.1455855857974963e-09,9.502621921364837e-10,8.59773448048526e-10
65,1.158391838293341e-09,9.992061982687397e-10,9.414087929403046e-10,1.1439894854229918e-09,9.69159640901405e-10,9.248493688537565e-10
66,1.1620864872882457e-09,1.0065073801876676e-09,9.617551685428403e-10,1.147411037395778e-09,9.597731366287646e-10,8.950060914733336e-10
67,1.1724020791120532e-09,9.81958288103966e-10,9.347998512626598e-10,1.1573669527643474e-09,9.113282570918045e-10,8.063532891195748e-10
68,1.1873107740011746e-09,9.466867647666562e-10,8.76398949683407e-10,1.1765699399370565e-09,8.86771803146526e-10,7.636289511251551e-10
69,1.2067442161341076e-09,9.372063386081923e-10,8.405852346400616e-10,1.2052272149789097e-09,9.363474333410037e-10,7.706350741981799e-10
70,1.2325289279118457e-09,9.752034220627072e-10,8.513277870768093e-10,1.2402814586018583e-09,9.956080087301498e-10,8.432736245865886e-10
71,1.2662324022865524e-09,1.064431797934488e-09,9.477805310980226e-10,1.278949259986105e-09,1.0620316350674734e-09,9.587636957416554e-10
72,1.3074721087197698e-09,1.1486842832697935e-09,1.0549230566991193e-09,1.3198399147378071e-09,1.1151276518492894e-09,9.962115012899235e-10
73,1.3550474456306908e-09,1.168611960318212e-09,1.118381584474023e-09,1.3624943220487799e-09,1.1504996164957048e-09,1.035705254321038e-09
74,1.4086885412869594e-09,1.1866586198526485e-09,1.1101779450421989e-09,1.4078769121407246e-09,1.1608886238316358e-09,1.0457027407392211e-09
75,1.469045599976327e-09,1.1997623429671437e-09,1.1306674746140197e-09,1.4583886427762587e-09,1.183497977865562e-09,1.0403082086532687e-09
76,1.5371442364202301e-09,1.246739011434455e-09,1.1288755267014234e-09,1.5166961699630751e-09,1.1979510269071392e-09,1.056264719144903e-09
77,1.6137433368849956e-09,1.3003698961638191e-09,1.1918275319277136e-09,1.5850075562266266e-09,1.2627991024380435e-09,1.1136936505123359e-09
78,1.6992937728965684e-09,1.3391293959496679e-09,1.221714988589754e-09,1.6643095133957885e-09,1.347685560763514e-09,1.2197248096886706e-09
79,1.793209635811544e-09,1.401795994766362e-09,1.2835150942703232e-09,1.7544355850840602e-09,1.4381180535102e-09,1.3337033612997652e-09
80,1.8942174710209983e-09,1.4755296933177675e-09,1.347284484884995e-09,1.8543894990267007e-09,1.5609230400216013e-09,1.4429521147811024e-09
81,2.001266820511039e-09,1.593996050734092e-09,1.446909400370392e-09,1.963515425721068e-09,1.6872884498490708e-09,1.5751591685866263e-09
82,2.114551043376844e-09,1.671849888807531e-09,1.5205328750696925e-09,2.0818373828755195e-09,1.8063399297911308e-09,1.6944599699438926e-09
83,2.234630437414292e-09,1.8177698905338917e-09,1.644442584781417e-09,2.2089717330507564e-09,1.9255607104844786e-09,1.843391964659515e-09
84,2.3614129579990596e-09,1.9294862135806353e-09,1.7552709053499796e-09,2.344020243727895e-09,2.078609464669564e-09,2.000743016288358e-09
85,2.494262675850841e-09,2.058414062901326e-09,1.8747539719768658e-09,2.486119799967012e-09,2.226106881191578e-09,2.162156884023952e-09
128,1.0019303286444951e-08,9.215750698373799e-09,8.919944014911734e-09,1.0604553581271104e-08,1.0255099444361844e-08,1.0314408003922303e-08
