step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
0,4.903341747979595e-09,4.910551621035052e-09,4.90541911508668e-09,4.833721215141982e-09,4.749022954772154e-09,4.691362236874806e-09
1,4.832581825253312e-09,4.838934494690891e-09,4.844463322012053e-09,4.7643292346434726e-09,4.671356823667167e-09,4.622749340195719e-09
2,4.761915212257642e-09,4.75827288053612e-09,4.779113505291127e-09,4.695031381158646e-09,4.606751112984338e-09,4.547589138034947e-09
3,4.691346125619098e-09,4.691780718736817e-09,4.7007842473800155e-09,4.625831884933492e-09,4.53630100029519e-09,4.493033514245971e-09
4,4.620879033544977e-09,4.618396569191056e-09,4.630954044901946e-09,4.556735226989035e-09,4.46835916735873e-09,4.412297171617205e-09
5,4.550518674350082e-09,4.551783294919165e-09,4.558428376762514e-09,4.4877461574499116e-09,4.4091767834969825e-09,4.362906597737307e-09
6,4.48027007659319e-09,4.478433629571815e-09,4.487522781488521e-09,4.418869715451438e-09,4.344129379546252e-09,4.280094719634589e-09
7,4.410138580982857e-09,4.4055490341365156e-09,4.419494617981045e-09,4.350111250779778e-09,4.28499212361568e-09,4.2262278547952925e-09
8,4.340129864229364e-09,4.33354342854882e-09,4.354596739752204e-09,4.2814764474165786e-09,4.224247821588354e-09,4.1614406641823514e-09
9,4.270249965039283e-09,4.266596016128739e-09,4.279291020544124e-09,4.212971349178123e-09,4.160152569326576e-09,4.098484174640517e-09
10,4.200505312470844e-09,4.189572902883007e-09,4.2090757601956496e-09,4.144602387659795e-09,4.097974002309048e-09,4.033929224326531e-09
11,4.130902756892817e-09,4.124301869315939e-09,4.141437328227936e-09,4.076376412719625e-09,4.024389616631442e-09,3.969007769347867e-09
12,4.061449603816364e-09,4.0467521806096765e-09,4.072659153707997e-09,4.008300725761009e-09,3.9570950422939846e-09,3.905395893495959e-09
13,3.9921536509003485e-09,3.9737748857129025e-09,4.012716791140053e-09,3.94038311610295e-09,3.8891874900526125e-09,3.836553307181014e-09
14,3.9230232284643285e-09,3.906642647964935e-09,3.941151059365348e-09,3.872631900758361e-09,3.826199943462628e-09,3.754990303542379e-09
15,3.854067243881027e-09,3.838277994795855e-09,3.867025257525861e-09,3.8050559679771605e-09,3.7613877148223496e-09,3.6809365908722254e-09
16,3.785295230262919e-09,3.767245403106682e-09,3.798698935284225e-09,3.737664824949783e-09,3.6989170816699094e-09,3.6088748920671767e-09
17,3.7167173999040193e-09,3.700002907941692e-09,3.732281173941903e-09,3.6704686501115176e-09,3.6391476919260066e-09,3.552050900615956e-09
18,3.6483447029914727e-09,3.632270191004954e-09,3.6596153279667734e-09,3.603478350536872e-09,3.5720831401952223e-09,3.492908931913021e-09
19,3.5801888921588906e-09,3.5667262262663442e-09,3.5936522144191086e-09,3.5367056249668037e-09,3.5069807719141106e-09,3.4295207427118702e-09
20,3.5122625935172317e-09,3.491974291853204e-09,3.5376789889143755e-09,3.4701630330720996e-09,3.4462035147767837e-09,3.3613859721540724e-09
