step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,1.0049582438359612e-09,1.0049276662234992e-09,1.006470987640797e-09,1.0066763671632747e-09,1.0042100695619424e-09,1.0034458256713725e-09
31,9.826170449123462e-10,9.823501840604243e-10,9.84182783018256e-10,9.843308606291233e-10,9.823819855860652e-10,9.813796814493712e-10
32,9.604319270525916e-10,9.594279037946315e-10,9.621089917833703e-10,9.6214294929609e-10,9.604807493039927e-10,9.598157280508935e-10
33,9.383852833664594e-10,9.377345090470752e-10,9.394315598338461e-10,9.40098209122216e-10,9.389074257602938e-10,9.37450528822791e-10
34,9.164410745794361e-10,9.150713649656995e-10,9.169767419742635e-10,9.181652731082689e-10,9.170438421222593e-10,9.160730980067818e-10
35,8.945491815389428e-10,8.925484292578739e-10,8.947526560022594e-10,8.962942679083929e-10,8.945638674724313e-10,8.927062885466351e-10
36,8.726444865287528e-10,8.703975999537866e-10,8.718331633313298e-10,8.744111437385712e-10,8.717516922423304e-10,8.705719157683721e-10
37,8.506269745627382e-10,8.477996758745339e-10,8.479994809121091e-10,8.524053612645322e-10,8.484514683332091e-10,8.47595356500196e-10
38,8.283313346709694e-10,8.241314841133167e-10,8.235078823150037e-10,8.301054181639075e-10,8.257043082459714e-10,8.231178155689485e-10
39,8.055065022290764e-10,7.983062607716036e-10,7.968953013926283e-10,8.072539772338491e-10,8.011154475088506e-10,7.972017638231129e-10
40,7.818020004428129e-10,7.711291465234589e-10,7.689901628603323e-10,7.834898660064195e-10,7.745916435033564e-10,7.682149574119832e-10
41,7.567316795619623e-10,7.406503470761583e-10,7.349557195936078e-10,7.583123542985106e-10,7.45008619286769e-10,7.346446764180894e-10
42,7.296061993380984e-10,7.077901247416353e-10,6.950204079800713e-10,7.310236254613307e-10,7.107497556368934e-10,6.952003652628706e-10
43,6.994822632536556e-10,6.684176195528639e-10,6.466525050282021e-10,7.006843337808439e-10,6.688931115419427e-10,6.463296538786185e-10
44,6.65179146259212e-10,6.197124047814795e-10,5.857706438172391e-10,6.661196502623007e-10,6.19663155219905e-10,5.845369938580632e-10
45,6.253553160133474e-10,5.593308395702926e-10,5.069162296559458e-10,6.259977943770803e-10,5.591462204023366e-10,5.058617429188974e-10
46,5.786708151165306e-10,4.836208946290054e-10,3.9329474926608556e-10,5.789880933375736e-10,4.831127650285813e-10,3.906654696762924e-10
47,5.241733983065033e-10,3.884805983209985e-10,2.409914396975615e-10,5.241533587832322e-10,3.8800568389457744e-10,2.457154602732014e-10
48,4.621876569431001e-10,2.767800579462605e-10,1.4378920948159603e-10,4.6185376825625855e-10,2.7528478607648377e-10,1.370096093619117e-10
49,3.9592555233649683e-10,2.0166466957966168e-10,1.2627413909025338e-10,3.953537175492962e-10,2.0162675726482646e-10,1.2688879070000932e-10
50,3.336156675744396e-10,1.9584096526124543e-10,1.5763562282736978e-10,3.328883048541758e-10,1.968286989703676e-10,1.5898801138039077e-10
51,2.8861974814503125e-10,2.1753498835906208e-10,2.0545699958060375e-10,2.8774724309554485e-10,2.186691146498898e-10,2.0725987354831729e-10
52,2.7089128729183863e-10,2.3999586569339685e-10,2.4039640312310587e-10,2.700059231307859e-10,2.41135472023936e-10,2.43129370943094e-10
53,2.738267239019708e-10,2.398132470084435e-10,2.309180810415452e-10,2.731363704856172e-10,2.410968450383812e-10,2.330420507303125e-10
54,2.797474174368839e-10,2.0832050648800488e-10,1.7019127671157258e-10,2.7946555772073447e-10,2.076338804694566e-10,1.6662577797569795e-10
55,2.772167642467234e-10,1.963506344485176e-10,1.4969755441735903e-10,2.77573234579185e-10,1.9656366263173717e-10,1.5141825920077048e-10
56,2.6598990849106187e-10,2.002609692198191e-10,1.6366402071153161e-10,2.6682607975026974e-10,2.0099679477632976e-10,1.6473270023387732e-10
57,2.5279851908355607e-10,1.9396744559479207e-10,1.7360844681451035e-10,2.533720620134196e-10,1.9506017813181426e-10,1.7375243787334455e-10
58,2.440398503449649e-10,1.85911407842397e-10,1.6821977777333995e-10,2.440706872683944e-10,1.8600860426281788e-10,1.6848693421689904e-10
59,2.399499034562476e-10,1.8904636508626506e-10,1.4765531632679977e-10,2.402790011279936e-10,1.8884235108799184e-10,1.4946285761032525e-10
60,2.37564033445351e-10,1.8599604318111326e-10,1.5852520337792652e-10,2.387925820154565e-10,1.8704522769344276e-10,1.591672083081376e-10
61,2.3550343385391966e-10,1.8240286264278533e-10,1.585994263335857e-10,2.370257998209598e-10,1.82785339650921e-10,1.5897430573225612e-10
62,2.336176675258682e-10,1.8192505461058452e-10,1.5229328801283535e-10,2.34750653121874e-10,1.8226313922109613e-10,1.5179435896047314e-10
63,2.324938712995569e-10,1.7511054814479518e-10,1.4556148987771063e-10,2.32858701048231e-10,1.7683787895477354e-10,1.4731904321092918e-10
64,2.3286946455053574e-10,1.8100686113115625e-10,1.5359430672572895e-10,2.321914460093796e-10,1.8163960712965332e-10,1.5548225249229625e-10
65,2.353996796777967e-10,1.8791899724168547e-10,1.6403399144357944e-10,2.344912716273532e-10,1.8746520840392873e-10,1.6331510670167916e-10
66,2.3824315984881673e-10,1.7929742163087514e-10,1.516884845489428e-10,2.3802890584943693e-10,1.810981722971897e-10,1.5164971774447607e-10
67,2.402570590164629e-10,1.8772079317906859e-10,1.5778875366393246e-10,2.405084385243064e-10,1.8780979200552043e-10,1.6023563980302296e-10
68,2.405807431982597e-10,1.820221795401971e-10,1.5170648920827712e-10,2.4113820059055686e-10,1.8333576883983963e-10,1.5092666222986498e-10
69,2.434468872412551e-10,1.8892362031486397e-10,1.667448348355706e-10,2.4440263827846507e-10,1.920550189655566e-10,1.68511811588241e-10
70,2.506155484681333e-10,1.9233502530216165e-10,1.5853218326347147e-10,2.5165945157308775e-10,1.9500414898712476e-10,1.6077146143807828e-10
71,2.6007916778629735e-10,1.9595668513219133e-10,1.609744371890732e-10,2.606830685152761e-10,1.9657645431444849e-10,1.6111782344792223e-10
72,2.687528170008976e-10,2.060664534056926e-10,1.7531898249966097e-10,2.690659502324978e-10,2.0539035570426414e-10,1.743594580188454e-10
73,2.76438163768237e-10,2.0863771281250592e-10,1.7255673140301315e-10,2.766252874318748e-10,2.0872349510380262e-10,1.6905565592697824e-10
74,2.852878276497254e-10,2.1672979117193675e-10,1.8058580088547092e-10,2.851235043892297e-10,2.172702273676849e-10,1.8350739805138198e-10
75,2.971987203991914e-10,2.26378435394071e-10,1.8942533788988938e-10,2.966311997112777e-10,2.2655138705268273e-10,1.900005851289364e-10
76,3.1242513825693915e-10,2.3723200143178567e-10,1.996358858039754e-10,3.119016155160266e-10,2.3904896021805963e-10,2.0102471068259866e-10
77,3.3017351917855534e-10,2.480427592206231e-10,2.0644576888225834e-10,3.3030478783190096e-10,2.514598139462324e-10,2.0800562754154556e-10
78,3.4976479504528984e-10,2.651841568216811e-10,2.1761119489657475e-10,3.510392223209133e-10,2.6940675197114436e-10,2.2401913775247894e-10
79,3.707605192512869e-10,2.817406959016822e-10,2.33436840860895e-10,3.7336473696566986e-10,2.860619610412012e-10,2.3759055123180823e-10
80,3.9328143197799447e-10,2.985223692965658e-10,2.440202839003404e-10,3.972245158614968e-10,3.0378795086538815e-10,2.5435277201246647e-10
81,4.178891901498026e-10,3.161167828293744e-10,2.59628285699689e-10,4.229226584744518e-10,3.2382060100798897e-10,2.6802308449805555e-10
82,4.4514489577933567e-10,3.380161142512746e-10,2.8312155834335387e-10,4.5080952598718477e-10,3.450067707165124e-10,2.8782146228869237e-10
83,4.753352249902549e-10,3.6025051732497846e-10,3.0432561025657567e-10,4.810851048473687e-10,3.6587018705187677e-10,3.0566093539795503e-10
84,5.084791195597417e-10,3.8626480301749506e-10,3.239198498189052e-10,5.138122884265118e-10,3.8900425936480636e-10,3.245638907827579e-10
85,5.444856684444475e-10,4.1624405667930276e-10,3.521157810542615e-10,5.490045324684878e-10,4.1543322845710115e-10,3.48783540655966e-10
128,2.7986416632611266e-09,2.4844761505144428e-09,2.2805843915316766e-09,2.764548614774002e-09,2.399917617456655e-09,2.167923922058128e-09
