step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,2.8564795155613893e-09,2.858293309022386e-09,2.8682476016841405e-09,2.8254546458430512e-09,2.8219791852336816e-09,2.8569015841641963e-09
31,2.792538886778518e-09,2.7962606249110324e-09,2.8094175569116673e-09,2.762399365777849e-09,2.7537905753493056e-09,2.794323432856733e-09
32,2.7290715349015675e-09,2.743570818660004e-09,2.7430959323911616e-09,2.699821905721262e-09,2.6921611337734865e-09,2.7284671090771724e-09
33,2.6660962614977056e-09,2.6825365711365312e-09,2.6960502925767953e-09,2.6377290383084822e-09,2.636738150614758e-09,2.6625478068635293e-09
34,2.603617379502425e-09,2.6128193629526912e-09,2.636073663959186e-09,2.5761087618164026e-09,2.5751446187707866e-09,2.6110546057674103e-09
35,2.541618123979352e-09,2.5486500714444736e-09,2.5756409158494703e-09,2.5149211103593653e-09,2.50916069038946e-09,2.5383907762050555e-09
36,2.4800645800518513e-09,2.491223059804167e-09,2.519006302320571e-09,2.4540961100356406e-09,2.445749428296192e-09,2.4766135422700113e-09
37,2.418899046055615e-09,2.4292502611230168e-09,2.4619975507530495e-09,2.3935514244087932e-09,2.3865050562574856e-09,2.413739490852498e-09
38,2.3579956354863806e-09,2.3659396281640515e-09,2.4019753174159405e-09,2.3331924939816397e-09,2.332519723652436e-09,2.3514799871525043e-09
39,2.2971260138650747e-09,2.301778270549472e-09,2.331744854228102e-09,2.2728689408790495e-09,2.273894530829452e-09,2.2841996031823474e-09
40,2.2359603986246554e-09,2.2328638766024226e-09,2.2718602431030674e-09,2.2123272847139603e-09,2.2205736993174394e-09,2.2164700780288636e-09
41,2.174044367782918e-09,2.1715778713819676e-09,2.200025022531942e-09,2.1511916846545833e-09,2.1573104047702344e-09,2.141601234518175e-09
42,2.1107255940131166e-09,2.1125160342255508e-09,2.1287096735817663e-09,2.088911645000624e-09,2.08516513454496e-09,2.0740950681076865e-09
43,2.0450790184774888e-09,2.037156492405716e-09,2.0461738995309644e-09,2.0246317525194383e-09,2.0104538231449443e-09,1.995454893013053e-09
44,1.975887747755624e-09,1.952629716013674e-09,1.962724766184043e-09,1.9570877101497857e-09,1.9326928232919088e-09,1.9041915782961926e-09
45,1.9016729949848158e-09,1.860976469214436e-09,1.8598978147288105e-09,1.884671755848717e-09,1.8389389044965618e-09,1.8114660816017931e-09
46,1.8206702670577405e-09,1.757309140706629e-09,1.7367034389626934e-09,1.8055936174100435e-09,1.737184410722526e-09,1.676391030446174e-09
47,1.7307169740824121e-09,1.6328472848816247e-09,1.5848687640300512e-09,1.7178253722982242e-09,1.6054859260356348e-09,1.532956378836693e-09
48,1.6291845918072204e-09,1.4843910945287588e-09,1.400705294402851e-09,1.6189130551673078e-09,1.4665257863968372e-09,1.3541850276937508e-09
49,1.5133155958547775e-09,1.313575088739691e-09,1.1806840815778361e-09,1.5062573766272528e-09,1.2890257929914775e-09,1.1213068074020358e-09
50,1.38131573710962e-09,1.108346304480242e-09,9.029986574085103e-10,1.3781092948145397e-09,1.0803455373955756e-09,8.510461469158475e-10
51,1.234086415530985e-09,8.702837564991653e-10,5.97986621890718e-10,1.2351907427255704e-09,8.491171487065497e-10,5.917052397756626e-10
52,1.0775174609834405e-09,6.567000156127513e-10,4.39635083866659e-10,1.0830223201405302e-09,6.44235855616639e-10,4.277623243255086e-10
53,9.253897505847778e-10,5.591758767787732e-10,4.296809956880069e-10,9.348720960254705e-10,5.52923617094006e-10,4.177754008138937e-10
54,8.018236021531667e-10,5.65326404626728e-10,5.004276812130647e-10,8.135139835838132e-10,5.640322082073814e-10,5.046353990039951e-10
55,7.350247517336892e-10,6.297774256450994e-10,6.329382704884926e-10,7.452788446273904e-10,6.218538126951787e-10,6.066300938208473e-10
56,7.329428727750864e-10,7.08617746993906e-10,7.321563443902649e-10,7.385237096275523e-10,7.03274867575267e-10,7.253159487018788e-10
57,7.686515644826998e-10,7.514363516758396e-10,7.686863491210222e-10,7.688313681428902e-10,7.363785926692935e-10,7.417496567407551e-10
58,8.039674601055115e-10,7.245126388013033e-10,6.854782645601693e-10,8.001462455342665e-10,7.109909486204554e-10,6.520497763017744e-10
59,8.162402448910559e-10,6.325725185808822e-10,4.999799961549262e-10,8.107555724585606e-10,6.248361846821961e-10,5.084333012480065e-10
60,8.041647585882081e-10,5.773919755377212e-10,4.497620163991767e-10,7.99399425297628e-10,5.709214349720117e-10,4.4618941271088743e-10
61,7.808877386953989e-10,5.900855217733286e-10,4.949809341178269e-10,7.781754366288525e-10,5.854917988721197e-10,4.773811870325779e-10
62,7.627830881941108e-10,6.295934816503983e-10,5.742333601146874e-10,7.614942449414874e-10,6.288164730228685e-10,5.553284846772431e-10
63,7.597493647246069e-10,6.628377024754819e-10,6.317552810892571e-10,7.567160929131143e-10,6.629967808417995e-10,6.205149801227949e-10
