step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,1.006056459096824e-09,1.0084354172537347e-09,1.009199668612809e-09,1.0078060445592663e-09,1.0119054662584664e-09,1.0165741352144956e-09
31,9.837037673068402e-10,9.863433704922133e-10,9.86212816979068e-10,9.854631313576533e-10,9.895668964576544e-10,9.938630027965558e-10
32,9.615096016079407e-10,9.631906273850734e-10,9.645879139452763e-10,9.632770404928103e-10,9.677434224670593e-10,9.714628843918746e-10
33,9.394595089016645e-10,9.411413141872912e-10,9.422852963029814e-10,9.412326940477906e-10,9.451156171236662e-10,9.489342102135688e-10
34,9.175230389582091e-10,9.194486075744092e-10,9.199138001031167e-10,9.193008307763009e-10,9.227298217848104e-10,9.262833248708521e-10
35,8.956529051775038e-10,8.966919849545012e-10,8.967035204926779e-10,8.974356594715018e-10,9.003988733327177e-10,9.032393820217876e-10
36,8.737758976363635e-10,8.740133532896694e-10,8.739757160016427e-10,8.755634184049981e-10,8.776244308342114e-10,8.811182422854101e-10
37,8.517786248927942e-10,8.513564886943395e-10,8.505489357470548e-10,8.535701828395948e-10,8.547159185631316e-10,8.575747942420927e-10
38,8.294901186252221e-10,8.28247362168992e-10,8.265459931121025e-10,8.312895856374318e-10,8.31190364688954e-10,8.319615194510643e-10
39,8.066585544440315e-10,8.026184342571499e-10,7.984743682008143e-10,8.084819098058e-10,8.054586362342293e-10,8.054962897608626e-10
40,7.829269012777659e-10,7.754574164464152e-10,7.704048216366901e-10,7.847952716930189e-10,7.783162993337634e-10,7.763667254293166e-10
41,7.578008919558927e-10,7.457650314784668e-10,7.361950878454034e-10,7.597209401411281e-10,7.483352897236773e-10,7.433070253456464e-10
42,7.305943541906295e-10,7.113008485696588e-10,6.963157544639607e-10,7.325569922786645e-10,7.14162082459478e-10,7.037123734720184e-10
43,7.003751183805546e-10,6.700959280251407e-10,6.475574148516814e-10,7.023662740871566e-10,6.733874978586112e-10,6.551341228684668e-10
44,6.659598502192539e-10,6.208952747802135e-10,5.861464444677208e-10,6.679641336786876e-10,6.246850768982509e-10,5.930855343034516e-10
45,6.260040793384822e-10,5.603093661077918e-10,5.062717599010794e-10,6.280066549268156e-10,5.646683036222661e-10,5.135911329031697e-10
46,5.791900498817831e-10,4.847887219603231e-10,3.9134370322258793e-10,5.811709485950591e-10,4.878084926925651e-10,3.97165997474152e-10
47,5.245720048910029e-10,3.8920069959049315e-10,2.46827529090046e-10,5.265175048048624e-10,3.9190892458863043e-10,2.578846617693335e-10
48,4.6244007623961533e-10,2.7582953066415995e-10,1.4103415259752593e-10,4.6437737147325057e-10,2.7909809168682886e-10,1.4104897587342472e-10
49,3.9599305917938847e-10,2.0261121126231026e-10,1.2550341277929154e-10,3.979380151627087e-10,2.0438146824457253e-10,1.2690120935786228e-10
50,3.3346133957094036e-10,1.9709608562517538e-10,1.5899528602842647e-10,3.352615477555879e-10,1.9833471536650896e-10,1.5970539424979756e-10
51,2.8814763478151456e-10,2.17622356853086e-10,2.057565445627411e-10,2.894880090253556e-10,2.188332266819639e-10,2.0669543499906058e-10
52,2.702866876879505e-10,2.3945076737444964e-10,2.4043580585399427e-10,2.708063228645896e-10,2.4089584811709987e-10,2.4087591545348807e-10
53,2.7357270907720397e-10,2.4185292820450984e-10,2.3334449627938703e-10,2.733162805365065e-10,2.4103198677175206e-10,2.2957607609392404e-10
54,2.802885182038845e-10,2.106072076028747e-10,1.7317194707478907e-10,2.7973298432965287e-10,2.0996560404820746e-10,1.7332325022410745e-10
55,2.786424289659938e-10,1.9768904669363137e-10,1.5192988331467895e-10,2.783989173263293e-10,1.9855813059539758e-10,1.5119990758434224e-10
56,2.677854811665476e-10,2.0251081759212383e-10,1.6472765142213883e-10,2.684321308085928e-10,2.0353906437328883e-10,1.6612238260437073e-10
57,2.539047232807094e-10,1.9569772726082035e-10,1.7450570686956322e-10,2.55689033335483e-10,1.9664432589338297e-10,1.72214490962857e-10
58,2.44063375257844e-10,1.8608256323215453e-10,1.677641756433687e-10,2.4626843937734284e-10,1.8717296281493656e-10,1.6945996668278682e-10
59,2.399813892137961e-10,1.8913883150041435e-10,1.4918006674937383e-10,2.41282309468784e-10,1.8996259898598623e-10,1.5063445850909162e-10
60,2.3860448583343385e-10,1.8664414284757815e-10,1.5856514506095686e-10,2.3867684650165666e-10,1.866974349813291e-10,1.579270414837816e-10
