step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,1.4250547362934884e-09,1.4273646797707067e-09,1.433141184977224e-09,1.4221495674216553e-09,1.4275137947712906e-09,1.4261240020333438e-09
31,1.3933973005257719e-09,1.3965118723678188e-09,1.4007846948470912e-09,1.3905824451656218e-09,1.395896387432677e-09,1.3938235747285193e-09
32,1.3619674405324084e-09,1.3643673835537017e-09,1.3704862167387964e-09,1.359244676247975e-09,1.3647487484103275e-09,1.3620220688284427e-09
33,1.3307531215310952e-09,1.3336323032595242e-09,1.3388272661121443e-09,1.3281274603121909e-09,1.329827219875251e-09,1.3306986915407785e-09
34,1.2997237434485057e-09,1.302560199075792e-09,1.3069224041531043e-09,1.2972087556783984e-09,1.2990318985612608e-09,1.2985841431216085e-09
35,1.2688285770659649e-09,1.2711766202836e-09,1.2747240118901714e-09,1.266450162238552e-09,1.2684351263536444e-09,1.2663163514636445e-09
36,1.237994038573755e-09,1.2385123525981173e-09,1.2416525625673692e-09,1.2357862907006598e-09,1.236960829428726e-09,1.2340764107767783e-09
37,1.207117068335255e-09,1.2075457344789847e-09,1.2087152966114758e-09,1.2051119282217169e-09,1.2047392306996134e-09,1.2032533021970448e-09
38,1.176047062169892e-09,1.1761199282023355e-09,1.1748923104184734e-09,1.1742653518085306e-09,1.1727747551395746e-09,1.1683395849899012e-09
39,1.1445574082539922e-09,1.141680672227223e-09,1.1392153897924567e-09,1.1430076420902593e-09,1.1397704378627487e-09,1.134839391829977e-09
40,1.1123034847085879e-09,1.105558001060224e-09,1.1010901857952304e-09,1.1109946953960851e-09,1.1040835757349199e-09,1.0987162120985092e-09
41,1.0787703663435172e-09,1.0670860032856793e-09,1.0602013606657085e-09,1.077739662796427e-09,1.0647634519643354e-09,1.056408169108252e-09
42,1.0432362036787956e-09,1.0245636436733438e-09,1.0112853235227823e-09,1.042565647440735e-09,1.022459023297116e-09,1.0092023367888634e-09
43,1.0047522936036764e-09,9.747166272071982e-10,9.547174109070081e-10,1.004542940552973e-09,9.735561236889106e-10,9.511566914739788e-10
44,9.62125126059615e-10,9.166192561552659e-10,8.906447210509922e-10,9.62461491453409e-10,9.176476724317358e-10,8.834636805764114e-10
45,9.139155752955963e-10,8.479982266709889e-10,8.006038534365242e-10,9.148665604531325e-10,8.490156698482204e-10,7.983344329942834e-10
46,8.584939854065574e-10,7.648743712831216e-10,6.916347468139817e-10,8.601081188151059e-10,7.665977926915172e-10,6.931467789699342e-10
47,7.942431729565818e-10,6.602260151073286e-10,5.387043763950069e-10,7.965210398549489e-10,6.63778361222462e-10,5.51194971517284e-10
48,7.200662012855014e-10,5.348820098699769e-10,3.6043967889694966e-10,7.229877539301062e-10,5.379540647391832e-10,3.6422195123340577e-10
49,6.3647919132946e-10,3.880433587493466e-10,2.1213677988966355e-10,6.400260596058929e-10,3.9233395401533213e-10,2.1463596831203723e-10
50,5.476494866936872e-10,2.861187999177458e-10,1.7844442721496605e-10,5.516497674300628e-10,2.8924751251324465e-10,1.8008475215148145e-10
51,4.6401855457926827e-10,2.7155103335370236e-10,2.1586965986865487e-10,4.678934317022049e-10,2.71816437230007e-10,2.139068063366745e-10
52,4.0251576078777906e-10,2.9788296244904735e-10,2.7961188329939535e-10,4.0524133261447356e-10,3.0049881036374334e-10,2.796551452313707e-10
53,3.7715067395111724e-10,3.351796122269578e-10,3.372877509306834e-10,3.776736185138398e-10,3.356839032218974e-10,3.393896502501642e-10
54,3.8189507120080905e-10,3.5236721575991614e-10,3.508668899003304e-10,3.8051593424203655e-10,3.492773887012651e-10,3.4666817606382705e-10
55,3.9440828145295187e-10,3.2243455788746213e-10,2.8455437863655523e-10,3.9288493079912955e-10,3.187678306814755e-10,2.6912702037518394e-10
56,3.977718717291121e-10,2.7952912104296156e-10,2.14949895957124e-10,3.9775977410028843e-10,2.78020407426734e-10,2.131912894324443e-10
57,3.883174473051457e-10,2.809094403655306e-10,2.1979189434319648e-10,3.9037966551489125e-10,2.820685163173548e-10,2.2161964871041808e-10
58,3.710786188489306e-10,2.895081869382156e-10,2.4786762399548475e-10,3.74518410420655e-10,2.895662481575406e-10,2.477207363974832e-10
59,3.5455128644075596e-10,2.77644131563822e-10,2.5016787972144687e-10,3.5791847543616533e-10,2.782389013574912e-10,2.4998761121588554e-10
60,3.456240197847398e-10,2.6484348363825237e-10,2.3863102346065193e-10,3.4730879637081707e-10,2.6282054311565204e-10,2.3850162653578236e-10
61,3.444770796135714e-10,2.693647299083998e-10,2.1547307737367746e-10,3.445315739716953e-10,2.694082238430393e-10,2.180468967202023e-10
62,3.4606096379551367e-10,2.685972139768367e-10,2.2039645604907764e-10,3.461649481814249e-10,2.71249589479907e-10,2.2303296503127123e-10
63,3.4668255758790857e-10,2.6614375724791196e-10,2.332649181431367e-10,3.4842524623121773e-10,2.672309711052302e-10,2.343458158275928e-10
64,3.462580705589667e-10,2.6980832702623113e-10,2.3771257733280995e-10,3.4971265368852666e-10,2.7057548079273856e-10,2.3753165460593947e-10
65,3.4616401752747427e-10,2.708206490059228e-10,2.263399540351222e-10,3.4987719998334717e-10,2.7296284755226026e-10,2.2570298038009292e-10
66,3.4756631480064895e-10,2.662653730269835e-10,2.2248617033154022e-10,3.4967124771613285e-10,2.6660400294046544e-10,2.2405079267097506e-10
67,3.504461989798405e-10,2.6907859558259454e-10,2.2906171528779844e-10,3.512625215871382e-10,2.7107709472485263e-10,2.337234881763643e-10
68,3.5469377502029866e-10,2.728241697180117e-10,2.332292911126034e-10,3.555374996555065e-10,2.7333394055735037e-10,2.339159799354539e-10
69,3.615621187295549e-10,2.823514644151519e-10,2.393294229553084e-10,3.630236504240319e-10,2.8117985273435337e-10,2.3750926231960815e-10
70,3.7071859494271793e-10,2.8160825077991193e-10,2.328010580594402e-10,3.7236985309351687e-10,2.811010289499706e-10,2.3173936277195478e-10
71,3.8110481183672687e-10,2.9049948368481205e-10,2.4699536159887926e-10,3.8255156944218507e-10,2.922076510950001e-10,2.4600660687132065e-10
72,3.9242600973869325e-10,3.0296056244284666e-10,2.5673293222747375e-10,3.936744945613845e-10,3.0489414439349554e-10,2.534852665572312e-10
73,4.051486608027713e-10,3.1203300064201053e-10,2.670491497009995e-10,4.064486092653642e-10,3.1230510367378726e-10,2.63278255986313e-10
74,4.1988095775152823e-10,3.242301775360068e-10,2.761489223945513e-10,4.2139065935051373e-10,3.248816859913299e-10,2.7958986349375656e-10
75,4.374536996332152e-10,3.364118253519445e-10,2.82398134592577e-10,4.392397619399463e-10,3.3648034397066466e-10,2.7904749033806036e-10
76,4.5833726900539925e-10,3.542705332941458e-10,2.9770614276149317e-10,4.606651264224145e-10,3.560526871334044e-10,2.9415658759196325e-10
77,4.824679582036102e-10,3.719393297904313e-10,3.112904830332552e-10,4.8557324137413e-10,3.759559204790905e-10,3.1439538227984286e-10
78,5.097434391093757e-10,3.919235362384402e-10,3.3138737498669534e-10,5.135959623976979e-10,3.97915206934633e-10,3.337640871164286e-10
79,5.402116769561338e-10,4.1698944044758584e-10,3.5198451750820364e-10,5.444476433421982e-10,4.204154396411906e-10,3.556328043699026e-10
80,5.739776154121424e-10,4.43309934714271e-10,3.75693941473561e-10,5.780577406849736e-10,4.4529519142895955e-10,3.7578742915615266e-10
81,6.11022638083891e-10,4.728070290418375e-10,4.0185016440021483e-10,6.144712266499978e-10,4.75754190970783e-10,4.009426957484409e-10
82,6.51226165148863e-10,5.038758216125447e-10,4.383500472294288e-10,6.537939828104109e-10,5.050041006217857e-10,4.2588051056465187e-10
83,6.944937103267048e-10,5.367256706663143e-10,4.6125304917278824e-10,6.961492508788723e-10,5.37977785399383e-10,4.4949797124151787e-10
84,7.407381344140004e-10,5.730708956658827e-10,4.850993326051606e-10,7.415887831458828e-10,5.740034000681116e-10,4.773318454562749e-10
85,7.898958133351217e-10,6.128464007745951e-10,5.114200332864282e-10,7.900608302433654e-10,6.130648754146085e-10,5.030858322950891e-10
128,3.8037175022654655e-09,3.347875916771716e-09,3.047706391406413e-09,3.7721230765672894e-09,3.326174512885424e-09,3.0399423304737243e-09
