step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,4.079614099013985e-09,4.058804413394507e-09,4.102210891654683e-09,4.105379140520219e-09,4.118666128190973e-09,4.089777884125212e-09
31,3.988724827936748e-09,3.956784546488136e-09,4.024093350812708e-09,4.012683458953563e-09,4.04751677705816e-09,3.973616914459674e-09
32,3.898502242065445e-09,3.864911184089056e-09,3.921298806714617e-09,3.9206391225453626e-09,3.943897064128673e-09,3.856852456804624e-09
33,3.80898190388413e-09,3.763063979244421e-09,3.837446445114614e-09,3.8292655103950515e-09,3.8594250873190986e-09,3.778839705914097e-09
34,3.7201848378787883e-09,3.6957100826238444e-09,3.734657565141421e-09,3.738563267707477e-09,3.75074928462716e-09,3.67988497724953e-09
35,3.632115058476961e-09,3.597386027425757e-09,3.6485576057465616e-09,3.64850538859094e-09,3.6595653744249686e-09,3.5799624384412412e-09
36,3.5447466533616946e-09,3.5099574290134863e-09,3.5503430293246377e-09,3.5590430424908915e-09,3.578042518789886e-09,3.4979917841870695e-09
37,3.458012664511317e-09,3.4276153329100763e-09,3.4543128402956084e-09,3.4701255225317382e-09,3.4705039616747022e-09,3.397382188752925e-09
38,3.3718291871810754e-09,3.3521058546106545e-09,3.3835506843052833e-09,3.381691850439645e-09,3.376068174730305e-09,3.3256895046057038e-09
39,3.28608185903864e-09,3.2847178545593607e-09,3.282279119706679e-09,3.2935741847238203e-09,3.2977807541653093e-09,3.2186751374903383e-09
40,3.2004986156781185e-09,3.186014654466444e-09,3.2025492284887323e-09,3.205435515291072e-09,3.1871842626966598e-09,3.1079872067752987e-09
41,3.114544554314475e-09,3.0849848639900144e-09,3.1160157756857233e-09,3.1168917327582962e-09,3.0850975736001694e-09,3.0114909860094975e-09
42,3.027463574127805e-09,3.0083162309242087e-09,3.061175520579466e-09,3.0275104712066057e-09,2.9802861169104245e-09,2.9141116030132677e-09
43,2.9383977403879146e-09,2.908482351682949e-09,2.9097449612445392e-09,2.936574908669465e-09,2.8939272384333587e-09,2.8245138734908245e-09
44,2.8463589215386654e-09,2.7753470174402117e-09,2.8040817499728662e-09,2.842857137289765e-09,2.778645296990281e-09,2.727189518243506e-09
45,2.7499675730563065e-09,2.6519672569477876e-09,2.6541833700066674e-09,2.744569454255261e-09,2.669853307917431e-09,2.593070748603904e-09
46,2.647119271073055e-09,2.527064838190807e-09,2.5021620226409378e-09,2.6395239094439835e-09,2.5348458214721753e-09,2.448518545694951e-09
47,2.5349830640449205e-09,2.390255210863836e-09,2.340334190160136e-09,2.5253494417247313e-09,2.3850074561804014e-09,2.2480972303012538e-09
48,2.4104916858593252e-09,2.233126404237081e-09,2.144591376558012e-09,2.3996312546943425e-09,2.217561077994175e-09,2.0479941889382094e-09
