step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,1.0077176273626021e-09,1.0112695246334446e-09,1.0135262748423265e-09,1.0052308151789097e-09,1.0056032367034934e-09,1.0053755937678477e-09
31,9.853497554238353e-10,9.889695087026981e-10,9.908488385694717e-10,9.829090346464202e-10,9.828271749191654e-10,9.834779651027138e-10
32,9.6314135897291e-10,9.660664892032684e-10,9.690136143001393e-10,9.607435874338376e-10,9.61065900649404e-10,9.612801726966317e-10
33,9.410795749921942e-10,9.441705922625615e-10,9.465772425833179e-10,9.387187201704248e-10,9.386733642273848e-10,9.39160323777894e-10
34,9.191338771866072e-10,9.217943526838111e-10,9.243366761942421e-10,9.168034842719607e-10,9.161145845169145e-10,9.172628812582684e-10
35,8.97255595480382e-10,8.991473572295514e-10,9.014832292540744e-10,8.949513842351915e-10,8.941989713883194e-10,8.951142802390168e-10
36,8.753727241000507e-10,8.769142939721521e-10,8.782759619281885e-10,8.730904092987955e-10,8.717174468526937e-10,8.728217024929549e-10
37,8.53377988612039e-10,8.536590257556646e-10,8.544645822135702e-10,8.511081101194088e-10,8.489935920895668e-10,8.493825168406372e-10
38,8.311121311204886e-10,8.304512815033307e-10,8.297563463378841e-10,8.288359853097297e-10,8.25358267476629e-10,8.250530297464053e-10
39,8.083322029807956e-10,8.054708406735592e-10,8.032236428452461e-10,8.060293411664253e-10,8.007764820557251e-10,7.987317548674454e-10
40,7.846683508952722e-10,7.783377949338436e-10,7.738680290500349e-10,7.823354401017771e-10,7.742203996161218e-10,7.70055648991493e-10
41,7.595895903894671e-10,7.483730519037994e-10,7.40263346230352e-10,7.572544408652881e-10,7.448039795249571e-10,7.373714326752941e-10
42,7.323804395395022e-10,7.140430573296351e-10,7.006870063289445e-10,7.300940513895056e-10,7.116081695815075e-10,6.976889297343703e-10
43,7.02116327079622e-10,6.731032990995143e-10,6.51778061669586e-10,6.999215776782588e-10,6.707916685209645e-10,6.495717660891126e-10
44,6.676420905827803e-10,6.238110931422943e-10,5.903555049834504e-10,6.655644347951704e-10,6.219497088624357e-10,5.883957287211791e-10
45,6.276219062076124e-10,5.63250912256721e-10,5.103334932716849e-10,6.256987063985129e-10,5.608708651815099e-10,5.093692678329541e-10
46,5.807244460442412e-10,4.873724352491443e-10,3.9491126443364565e-10,5.790081787137116e-10,4.852301175676012e-10,3.9371616704331606e-10
47,5.260018972066731e-10,3.9140992069052996e-10,2.5626731079296046e-10,5.245314149239534e-10,3.905632222868283e-10,2.544480997222559e-10
48,4.637645860249011e-10,2.775843245622839e-10,1.415129517119103e-10,4.6256445144876127e-10,2.784934022649322e-10,1.395948542826843e-10
49,3.971774778255622e-10,2.0357467753843642e-10,1.2663007412580723e-10,3.962856797575152e-10,2.02957968703384e-10,1.2658884293248057e-10
50,3.343441695074891e-10,1.9778731175188254e-10,1.5951323462754586e-10,3.338211549449717e-10,1.9651005263114416e-10,1.5847508796445423e-10
51,2.8850380275490146e-10,2.1803507054853155e-10,2.0571411267946115e-10,2.8845476854088666e-10,2.178673985768413e-10,2.060272422763248e-10
52,2.7007321085664143e-10,2.400462135637263e-10,2.410853293585325e-10,2.7035928513531626e-10,2.398787522166502e-10,2.40401477748724e-10
53,2.731115312919491e-10,2.4145051709061374e-10,2.3350686738144124e-10,2.732280729025901e-10,2.3998210872346704e-10,2.3117373421405435e-10
54,2.799122391774131e-10,2.1005832273340162e-10,1.7278582725667157e-10,2.7949665428665604e-10,2.0819415689661095e-10,1.6984340455245644e-10
55,2.785226731868712e-10,1.9794011981923395e-10,1.5052358755502831e-10,2.7760331574970495e-10,1.9731362173741536e-10,1.500133549000461e-10
56,2.6800360105847025e-10,2.0290279984949946e-10,1.6545027419342233e-10,2.669169042554598e-10,2.01123469200372e-10,1.63689777160217e-10
57,2.5449660215577914e-10,1.9594128514959725e-10,1.7490089769209616e-10,2.539013911001048e-10,1.9408749964501963e-10,1.7276094930313368e-10
58,2.4478698259663066e-10,1.8635198334845236e-10,1.6847505896621714e-10,2.450133687413182e-10,1.8545959159639058e-10,1.66955873609965e-10
59,2.403133287917853e-10,1.8910780459545414e-10,1.476068416581672e-10,2.409300111622821e-10,1.885642998980084e-10,1.48387313605069e-10
60,2.384579720948382e-10,1.864645800076312e-10,1.584954324735616e-10,2.384656034340115e-10,1.8553859147784862e-10,1.5736665360135074e-10
61,2.367835712866433e-10,1.8370739675273632e-10,1.6007009542681975e-10,2.361682269538791e-10,1.8263799580971866e-10,1.5862267343460915e-10
62,2.3452080267893586e-10,1.8300929679083407e-10,1.5465791508571703e-10,2.3404224029611944e-10,1.821768365369072e-10,1.5172123390336147e-10
63,2.3260751849205504e-10,1.760344107727988e-10,1.4710927743682153e-10,2.328603087784231e-10,1.7514578085553004e-10,1.458394296896212e-10
64,2.324157484805554e-10,1.8186395822528905e-10,1.5464260827207826e-10,2.33272928584736e-10,1.8124381395764456e-10,1.53946368549947e-10
65,2.351698117594123e-10,1.8799069278755783e-10,1.6196759733563072e-10,2.3583122865488175e-10,1.8732690547811045e-10,1.6269218775319953e-10
66,2.387873152176242e-10,1.8035815344947105e-10,1.5071888133739303e-10,2.385711748675758e-10,1.795236573783714e-10,1.5183674645964388e-10
67,2.410276657318857e-10,1.8851855142254922e-10,1.587363601597597e-10,2.404954472470514e-10,1.8744198997975217e-10,1.5914727641454678e-10
68,2.414493076460321e-10,1.8256002022658997e-10,1.503695976123528e-10,2.413987122225597e-10,1.8140879270617699e-10,1.5072534469354714e-10
69,2.444698949513234e-10,1.9140281099811264e-10,1.6764131172880337e-10,2.4484055375347273e-10,1.9107980583072548e-10,1.6906065000704234e-10
70,2.5132296400755247e-10,1.9392881978198188e-10,1.596315693137569e-10,2.5129875964707104e-10,1.9274968304001182e-10,1.5791221870696935e-10
71,2.602066692829445e-10,1.9461370209633213e-10,1.6092660973736868e-10,2.596133229176424e-10,1.940490226788442e-10,1.5860632349209227e-10
72,2.6872018258283455e-10,2.049724731702306e-10,1.7393362881621244e-10,2.680311402737221e-10,2.0431588761897753e-10,1.7345469540374637e-10
73,2.7630202711842975e-10,2.0858773847832567e-10,1.704350174188651e-10,2.7586472922905784e-10,2.0716149009889066e-10,1.6850690494810544e-10
74,2.8470143083356e-10,2.1790755882801743e-10,1.789388424482477e-10,2.8449424104684063e-10,2.162814255687123e-10,1.795696785898435e-10
75,2.9600245418037727e-10,2.2480990796639056e-10,1.8896078056748785e-10,2.959615114588884e-10,2.2415409546719064e-10,1.8381268698778026e-10
76,3.1082039787984576e-10,2.352400184414309e-10,1.9411812875732296e-10,3.1107250050410347e-10,2.349476815559022e-10,1.9622111542953468e-10
77,3.2842625399213325e-10,2.454975714162787e-10,2.0285792805399543e-10,3.2910999177968206e-10,2.4695388546337303e-10,2.0508279155521706e-10
78,3.4805646526639647e-10,2.6325631860817155e-10,2.1711322381623238e-10,3.491154392802597e-10,2.657529757938649e-10,2.2006314954828624e-10
79,3.692448869881898e-10,2.7987069356893714e-10,2.308593420143424e-10,3.703772765687684e-10,2.816095579547776e-10,2.3259482983089634e-10
80,3.9206335465494346e-10,2.963398881695624e-10,2.415537791003526e-10,3.9297212681029634e-10,2.9747412560595093e-10,2.4496406631577817e-10
81,4.1688809674553063e-10,3.1472872609286096e-10,2.57844687953124e-10,4.1737159097702146e-10,3.15936515816006e-10,2.5805409473450816e-10
82,4.4399772628973925e-10,3.3543880040633413e-10,2.778800174462809e-10,4.4405605696319166e-10,3.3587168609218163e-10,2.745889081346444e-10
83,4.73587734060596e-10,3.5606783739049936e-10,2.999345999158663e-10,4.733541285064173e-10,3.563650184659181e-10,2.999452569481737e-10
84,5.058026163686403e-10,3.795551285435882e-10,3.196494659836987e-10,5.05401659412134e-10,3.792744148780176e-10,3.1991990816924755e-10
85,5.406973066805289e-10,4.06685740663618e-10,3.437102165528461e-10,5.401974077707823e-10,4.0673249134854064e-10,3.4426822754031973e-10
128,2.76725441313591e-09,2.387863559155005e-09,2.1114211237360867e-09,2.761457168647729e-09,2.384137321181013e-09,2.125488976721674e-09
