step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,1.0078537981018663e-09,1.0051931978251727e-09,1.0069401226014888e-09,1.0074229905473354e-09,1.0039938942028893e-09,1.0042871988680135e-09
31,9.85448508792075e-10,9.83180230791149e-10,9.846532159576448e-10,9.850624555215235e-10,9.819101193584545e-10,9.818668869777007e-10
32,9.632025124425597e-10,9.60773440381787e-10,9.619281624997932e-10,9.62862698659756e-10,9.59763428969795e-10,9.605334237764574e-10
33,9.411034306337055e-10,9.393029279477677e-10,9.401613417911297e-10,9.408121523042427e-10,9.37951267672657e-10,9.376254055828913e-10
34,9.191230461926513e-10,9.166963925330101e-10,9.181438727906978e-10,9.188797995861379e-10,9.15847085190988e-10,9.155452884921046e-10
35,8.972138348343051e-10,8.949995035759572e-10,8.956151141540888e-10,8.97013833866052e-10,8.940887091669912e-10,8.934146478917255e-10
36,8.752981604628459e-10,8.732469483751592e-10,8.740307070509905e-10,8.751385074824249e-10,8.718072966910714e-10,8.713624303601495e-10
37,8.532587652622618e-10,8.507542419425389e-10,8.505059550051426e-10,8.531405852814339e-10,8.489866387026317e-10,8.483336959314919e-10
38,8.309316176173966e-10,8.27402514858549e-10,8.256142921473396e-10,8.308465288041925e-10,8.257863533146168e-10,8.238205588440556e-10
39,8.080835866655362e-10,8.031987664445629e-10,7.995111230496197e-10,8.079991439304518e-10,8.013720575628099e-10,7.977195748719263e-10
40,7.843680565400693e-10,7.768217932849935e-10,7.701736794340225e-10,7.842318725346343e-10,7.749511480740846e-10,7.686274752579911e-10
41,7.592731405811355e-10,7.472067889464338e-10,7.373329170792025e-10,7.590331663905599e-10,7.454481221962378e-10,7.35405385384026e-10
42,7.320819509528608e-10,7.135846181577146e-10,6.987334737657175e-10,7.317151649408257e-10,7.110171765247521e-10,6.958171566870091e-10
43,7.018571682976556e-10,6.719349892218764e-10,6.496506196038013e-10,7.013862136952443e-10,6.706442743710829e-10,6.469189378682965e-10
44,6.674586862217597e-10,6.227071074416515e-10,5.882199101379803e-10,6.669192421306884e-10,6.216050789140089e-10,5.864625544445461e-10
45,6.275933665752895e-10,5.621601581352136e-10,5.102432346963116e-10,6.269930140364799e-10,5.606147089022831e-10,5.070790551346441e-10
46,5.80924505738984e-10,4.863850619619329e-10,3.958559850949255e-10,5.802749690522902e-10,4.835796171314194e-10,3.920167062247364e-10
47,5.264438055411613e-10,3.9202754274907794e-10,2.580279109044697e-10,5.25808351310787e-10,3.8826370385197223e-10,2.540760663856408e-10
48,4.644172263264533e-10,2.7999406910370324e-10,1.416622766939516e-10,4.638988118018341e-10,2.774585136544423e-10,1.413717512446431e-10
49,3.979856197010937e-10,2.038832961744761e-10,1.2712368246087313e-10,3.977260341676244e-10,2.0409765677183653e-10,1.2785746787860067e-10
50,3.3521570263126683e-10,1.9711775797661723e-10,1.5851859379867315e-10,3.3536383149731036e-10,1.973616790808176e-10,1.59160225044926e-10
51,2.8929543158864543e-10,2.177986804637453e-10,2.050539535672124e-10,2.8989669266436213e-10,2.1749620748166465e-10,2.0490921557023377e-10
52,2.7060575094090823e-10,2.4091365806370007e-10,2.4021434878882393e-10,2.71463696523261e-10,2.4035864218696755e-10,2.4060292620818107e-10
