step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,1.006691734261882e-09,1.0044913161336298e-09,1.0063698584044026e-09,1.0061236711488267e-09,1.0077170654447853e-09,1.0106414280163213e-09
31,9.84324469969493e-10,9.82513650753053e-10,9.839191689125508e-10,9.83778242643454e-10,9.852038325670746e-10,9.883638167655308e-10
32,9.62114495739812e-10,9.604454566129133e-10,9.613583023836834e-10,9.615887601014736e-10,9.631608588441275e-10,9.65775545282806e-10
33,9.400455173580316e-10,9.39059710434013e-10,9.393948868756318e-10,9.395373365313298e-10,9.413450445517819e-10,9.434700544501387e-10
34,9.180860160587325e-10,9.178733881445188e-10,9.167892987588253e-10,9.175902525769369e-10,9.193464721267349e-10,9.211352290216972e-10
35,8.961918978848455e-10,8.954388589532792e-10,8.945587035223337e-10,8.956993512222592e-10,8.972582994470139e-10,8.988169929706314e-10
36,8.742972953008329e-10,8.729194619991504e-10,8.718433662130913e-10,8.73794224337123e-10,8.750464519631127e-10,8.761430375907213e-10
37,8.522925113187134e-10,8.50160134100643e-10,8.485469875634121e-10,8.517674418487539e-10,8.516514866495349e-10,8.529132821914886e-10
38,8.300037654801886e-10,8.26338478862643e-10,8.239872572327949e-10,8.294525047110538e-10,8.278568359154853e-10,8.282835555208112e-10
39,8.071817754404765e-10,8.011207327930652e-10,7.98788229384229e-10,8.065967594755255e-10,8.027768518515653e-10,8.019904835720488e-10
40,7.834757144357951e-10,7.739703654725797e-10,7.689020124464989e-10,7.828342615961312e-10,7.757603571602208e-10,7.722369690498095e-10
41,7.583845551909551e-10,7.441636517285514e-10,7.359168408397996e-10,7.576580074632649e-10,7.457959574140678e-10,7.391123414855582e-10
42,7.312079631319134e-10,7.106373978885743e-10,6.96142147490874e-10,7.30384571904285e-10,7.11874886796904e-10,6.992351671983753e-10
43,7.010166914956063e-10,6.698523557200763e-10,6.468761458526095e-10,7.001039601295266e-10,6.71937457152665e-10,6.502042243272489e-10
44,6.666623030887922e-10,6.214728704971276e-10,5.853270575073564e-10,6.656465267532886e-10,6.227362804210498e-10,5.88590681632242e-10
45,6.268322787493205e-10,5.609537847961465e-10,5.071727023295643e-10,6.256563017765939e-10,5.612999568435314e-10,5.093592768047006e-10
46,5.801931569850025e-10,4.851580253647612e-10,3.9325028956641096e-10,5.787980686471675e-10,4.839412961057084e-10,3.9326582462016574e-10
47,5.257519346161908e-10,3.9083785179356296e-10,2.479758626995672e-10,5.241327758915543e-10,3.8828891635675047e-10,2.5413345725094236e-10
48,4.6373406393585047e-10,2.7911561045997524e-10,1.4108831119000893e-10,4.61979481014402e-10,2.7621521046466935e-10,1.4051474099873419e-10
49,3.9721309350002413e-10,2.0292373807837335e-10,1.260352496958956e-10,3.9555011223259327e-10,2.0203875252774375e-10,1.2664968744788891e-10
50,3.3421449885281683e-10,1.9601603045620705e-10,1.5778745135600175e-10,3.3307441962334947e-10,1.9657615644491611e-10,1.5927523739640822e-10
51,2.8799743724320266e-10,2.1705122348886385e-10,2.0482786030248859e-10,2.8791954288117357e-10,2.182482221200151e-10,2.062997807899787e-10
52,2.691165078043097e-10,2.386479619212361e-10,2.3856011014298424e-10,2.702451578329583e-10,2.420427210544073e-10,2.4293424545980054e-10
53,2.719134866081695e-10,2.398039148258471e-10,2.3189715699265691e-10,2.73448448221493e-10,2.42405039082529e-10,2.3583888936345045e-10
54,2.787047922995473e-10,2.09254403244314e-10,1.72176538813564e-10,2.797643259920828e-10,2.0952208616677904e-10,1.7190559599578016e-10
55,2.7742741811474715e-10,1.9770829113345697e-10,1.5209352391574122e-10,2.7764378038667976e-10,1.9741801754763486e-10,1.5001832651464742e-10
56,2.6713727416631095e-10,2.0121943437939158e-10,1.6364098737318488e-10,2.6658082554130904e-10,2.016500888833108e-10,1.6466087468644617e-10
57,2.539841728207406e-10,1.9442543586521748e-10,1.7306574863563728e-10,2.531721031754263e-10,1.9468646300527902e-10,1.7270549211870013e-10
58,2.4446294840442837e-10,1.8575432259353087e-10,1.6742891858768082e-10,2.4417265325148384e-10,1.8635228358687067e-10,1.6912791926880628e-10
59,2.4017513794055e-10,1.890611503851209e-10,1.4964348525004988e-10,2.4029754261092187e-10,1.9037060351188912e-10,1.503186088432383e-10
60,2.3873137546487363e-10,1.8595986690413566e-10,1.5789100193745026e-10,2.383633310712419e-10,1.8642262966769885e-10,1.5888207706229544e-10
61,2.3748788761257274e-10,1.8269883826180976e-10,1.588564866849493e-10,2.365593850463219e-10,1.8296160931691238e-10,1.5871907225389505e-10
62,2.3501051285908945e-10,1.8290208713294982e-10,1.5397102998328948e-10,2.34630169876435e-10,1.8382850402754777e-10,1.5420238860731366e-10
63,2.3259220650714414e-10,1.753380041295145e-10,1.4601044748837648e-10,2.32950526421141e-10,1.761610736508027e-10,1.4688346613710096e-10
64,2.326869549213177e-10,1.816026888912475e-10,1.5452374956318965e-10,2.3259709862953823e-10,1.8174812087993927e-10,1.548237288812558e-10
65,2.3598648495307517e-10,1.8820671627767753e-10,1.6150197526437509e-10,2.3500841356157864e-10,1.8819596913869464e-10,1.6264869348895516e-10
66,2.3919072588438305e-10,1.7941213790472804e-10,1.4946117421157697e-10,2.382160573093215e-10,1.8010399304765194e-10,1.5232518900148263e-10
67,2.406511527242174e-10,1.868495161121722e-10,1.5852162962935118e-10,2.4047394468317105e-10,1.878707601624587e-10,1.596135680817111e-10
68,2.4088891792571566e-10,1.8201561673883075e-10,1.4982624747449864e-10,2.411425002624572e-10,1.832022506061051e-10,1.531531919256649e-10
69,2.442760993393478e-10,1.9108463348023145e-10,1.6684217940197e-10,2.4397527763227794e-10,1.9071223219075894e-10,1.6467144235888824e-10
70,2.515750160260065e-10,1.9357454774498637e-10,1.603094657229804e-10,2.5078111530962807e-10,1.938403867166027e-10,1.6001559963286214e-10
71,2.6051958380081404e-10,1.940697755350659e-10,1.586454927949251e-10,2.5985835582619015e-10,1.9456565221479177e-10,1.6181730053009413e-10
72,2.6860784118185515e-10,2.0417326912683426e-10,1.7324769424880243e-10,2.683861460443605e-10,2.0499258076724e-10,1.7447461538878657e-10
73,2.757411512305295e-10,2.0727940797681656e-10,1.668144480577287e-10,2.7580676541344753e-10,2.0803450261458018e-10,1.7005180965357389e-10
74,2.83913852612783e-10,2.1608534730730011e-10,1.770317294814609e-10,2.841985826614099e-10,2.1747962529911142e-10,1.8090295843254092e-10
75,2.9512690089328257e-10,2.234647064794833e-10,1.8563797710825758e-10,2.9570465410871685e-10,2.2562100962114303e-10,1.8895558236771126e-10
76,3.098926921146925e-10,2.3413316195908925e-10,1.9474245640521434e-10,3.110215911786505e-10,2.3663161742202443e-10,1.980025458641871e-10
77,3.275488553153587e-10,2.444058433978877e-10,2.0183855017793237e-10,3.2933820137491383e-10,2.477222948303541e-10,2.062686314130452e-10
78,3.4730471026436927e-10,2.6193236330816417e-10,2.1548241446772806e-10,3.4965001789186327e-10,2.6717171067377065e-10,2.2231536289203482e-10
79,3.6854070572028364e-10,2.7778523874396654e-10,2.2801602810376729e-10,3.7116995114016203e-10,2.8338798169826346e-10,2.358936506862932e-10
80,3.9130839871106114e-10,2.93831247832788e-10,2.3797636753211724e-10,3.9397293185900954e-10,2.9969297283627837e-10,2.4247320884111905e-10
81,4.1608861643084057e-10,3.1202146548321703e-10,2.507264689224847e-10,4.1860747162401167e-10,3.176900834915593e-10,2.61305833945631e-10
82,4.4326900381116033e-10,3.326872838894911e-10,2.7359101170297063e-10,4.4552851229904e-10,3.389640548128157e-10,2.825740229964606e-10
83,4.730480191001565e-10,3.526473974690924e-10,2.916822933108672e-10,4.750533433119933e-10,3.605670032535811e-10,3.0590833329549013e-10
84,5.0550359945579e-10,3.761083041895397e-10,3.1547007816994984e-10,5.073258708634099e-10,3.844988916997945e-10,3.2650422010831495e-10
85,5.40620303991143e-10,4.041971539820661e-10,3.4079559870062276e-10,5.423736639458172e-10,4.123530206229523e-10,3.5214306473867513e-10
128,2.7654702428363405e-09,2.4010957137009893e-09,2.1548632930003153e-09,2.7839528293663305e-09,2.4484865317957307e-09,2.23638860677698e-09
