step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
0,1.0761193225670857e-08,1.0995514827428698e-08,1.1449721202774978e-08,1.0989537817530599e-08,1.0970755868970597e-08,1.137808004215227e-08
1,1.0607167982334341e-08,1.0859237309530404e-08,1.1464190041322317e-08,1.0831072946852848e-08,1.0845874112904255e-08,1.1197618592879531e-08
2,1.045336890231314e-08,1.0735824919768478e-08,1.121184843399159e-08,1.0672803312708564e-08,1.0705063106586858e-08,1.1057226768338513e-08
3,1.0299806116980932e-08,1.0560242137450218e-08,1.1119731812916141e-08,1.0514737731303184e-08,1.0547693517172514e-08,1.0883358463847963e-08
4,1.0146490355000458e-08,1.0335094003741915e-08,1.1021045353467565e-08,1.0356885545328784e-08,1.0404574843315226e-08,1.0667185041949394e-08
5,9.993432985616695e-09,1.0081901208743796e-08,1.0781139694571974e-08,1.0199256662846614e-08,1.0240874698564154e-08,1.0480211146703793e-08
6,9.840646065634477e-09,9.95895975494723e-09,1.0641517949294168e-08,1.0041861599566224e-08,1.0084868768337244e-08,1.0336888359360773e-08
7,9.688142390435356e-09,9.870575764080756e-09,1.0839384304285623e-08,9.884711524860704e-09,9.956736666978597e-09,1.045375916629288e-08
8,9.535935549426165e-09,9.808795566212588e-09,1.0369997574590799e-08,9.727818311895193e-09,9.822927392840063e-09,1.0023325112727235e-08
9,9.384039986352889e-09,9.665682651202265e-09,1.0215271644797703e-08,9.57119459228788e-09,9.682419264305079e-09,9.811490405858657e-09
10,9.232471064960834e-09,9.516347119641354e-09,9.802156943920267e-09,9.414853815769823e-09,9.528834693710546e-09,9.619460099328191e-09
11,9.081245140531235e-09,9.336877604687937e-09,9.601039482753607e-09,9.258810315363288e-09,9.390343417034306e-09,9.47129676007968e-09
12,8.930379637883676e-09,9.21088409511759e-09,9.501746317317306e-09,9.103079378657343e-09,9.263749023451405e-09,9.317073649982983e-09
13,8.779893136494387e-09,9.053707503658111e-09,9.35110446797271e-09,8.947677325826013e-09,9.10659870929209e-09,9.170881230677318e-09
14,8.62980546345222e-09,8.816634822136887e-09,9.228815989738874e-09,8.792621595109174e-09,8.982956830864289e-09,9.010969349557255e-09
15,8.480137795050209e-09,8.61842053036042e-09,9.061446983264372e-09,8.637930836559403e-09,8.83571407309966e-09,8.87157134328895e-09
16,8.330912767896259e-09,8.410615157673793e-09,9.296514703366292e-09,8.483625014952019e-09,8.642229666411229e-09,8.798646232717987e-09
17,8.182154600519932e-09,8.30344499790976e-09,9.064199553170493e-09,8.329725522860823e-09,8.473632118821953e-09,8.691821560646456e-09
18,8.033889226556702e-09,8.197361702605961e-09,8.621247519392142e-09,8.176255305017686e-09,8.31339303811306e-09,8.526939073103931e-09
19,7.886144440702722e-09,8.097917902571123e-09,8.454759887424575e-09,8.023238995207853e-09,8.191121080648362e-09,8.214624513197823e-09
20,7.738950058757593e-09,7.922532268655146e-09,8.270390056122683e-09,7.870703067095742e-09,8.035828475264543e-09,8.181235848020412e-09
21,7.592338093205743e-09,7.767747626202663e-09,8.37476526368635e-09,7.718676000541663e-09,7.861460603118371e-09,8.049809405271964e-09
22,7.4463429459319285e-09,7.603859245407553e-09,8.198296912106866e-09,7.56718846514853e-09,7.722978257688804e-09,7.871021755431327e-09
23,7.301001619819942e-09,7.486095488370359e-09,7.757128259044768e-09,7.416273522977552e-09,7.520322329310208e-09,7.603300863009845e-09
24,7.156353951147219e-09,7.414136314479546e-09,7.602956800567158e-09,7.265966852592294e-09,7.327550741380031e-09,7.366084001821767e-09
25,7.012442864858074e-09,7.188554154172957e-09,7.556398494863627e-09,7.116306996830854e-09,7.161054081630924e-09,7.230364061432407e-09
26,6.8693146549722335e-09,7.026227108451655e-09,7.430888464065254e-09,6.9673356369668686e-09,6.97207943965298e-09,7.1438289487645456e-09
27,6.72701929255899e-09,6.921601471369418e-09,7.205171479719584e-09,6.819097896202549e-09,6.785890001352921e-09,7.067581209537941e-09
28,6.585610763872957e-09,6.811041818077661e-09,7.050520646776872e-09,6.671642675735262e-09,6.632398824030569e-09,6.935947821383616e-09
29,6.445147441076621e-09,6.5637092904213114e-09,6.900097025535134e-09,6.525023026951882e-09,6.508800208721399e-09,6.8381811180975906e-09
30,6.305692322609925e-09,6.5332409631023394e-09,6.649747147974191e-09,6.379296563625654e-09,6.392449958576729e-09,6.658558663306995e-09
31,6.1673100151125016e-09,6.396903502824141e-09,6.525800804217152e-09,6.234525918304027e-09,6.205282906534347e-09,6.443657665578584e-09
32,6.030049329738626e-09,6.172294873139941e-09,6.50450277330194e-09,6.0907791930371084e-09,6.003492361458602e-09,6.217213260990278e-09
33,5.893921667842795e-09,5.970054163972015e-09,6.318131577325468e-09,5.948125067959014e-09,5.881765513478496e-09,6.155942066909813e-09
34,5.758949542822658e-09,5.841076212923331e-09,6.216750714261022e-09,5.806588761379388e-09,5.707874408437047e-09,5.937827242053609e-09
35,5.625189681738592e-09,5.695900490943991e-09,5.988599843893453e-09,5.666074726816784e-09,5.640295371451143e-09,5.808487942930284e-09
36,5.492672626377882e-09,5.553768351958705e-09,5.805673106658276e-09,5.526433095936186e-09,5.52619632318967e-09,5.6995913516198225e-09
37,5.361391513624247e-09,5.363040724337381e-09,5.87282295310907e-09,5.387679935819425e-09,5.357196202184754e-09,5.687787852500662e-09
38,5.2312935988135715e-09,5.274431988281229e-09,5.5531738061643155e-09,5.249992620635202e-09,5.1717342013064015e-09,5.438020269653744e-09
39,5.102192088368015e-09,5.15196712029291e-09,5.583605509835422e-09,5.1133847152186875e-09,5.080367932348707e-09,5.225250277150856e-09
40,4.973794244985335e-09,4.984761023685261e-09,5.591285921890791e-09,4.977445971021465e-09,4.991796809704438e-09,5.0585914029665696e-09
41,4.845726397989102e-09,4.861572648090774e-09,5.433834873113217e-09,4.841466814974324e-09,4.886743163426629e-09,5.055114674905307e-09
42,4.717304096214057e-09,4.697992631293418e-09,5.138250360518713e-09,4.704748089953555e-09,4.767400288302835e-09,5.029454178090464e-09
43,4.587507192055248e-09,4.586215655261163e-09,5.040533749271788e-09,4.566552632018218e-09,4.639585622074644e-09,5.139553058969795e-09
44,4.455196508513203e-09,4.418314718995144e-09,4.828542265960453e-09,4.425817078065012e-09,4.4350810119709825e-09,4.687755946627712e-09
45,4.319018271057393e-09,4.297015979839525e-09,4.6062343317870995e-09,4.2811776770526e-09,4.303382490164542e-09,4.416490193102277e-09
46,4.177030049428996e-09,4.170486669180996e-09,4.268842758398976e-09,4.131168468799363e-09,4.186643984113866e-09,4.195139382191043e-09
47,4.026647618836846e-09,3.997989900038487e-09,4.073282819433354e-09,3.974154185806481e-09,3.851161051381003e-09,4.059701467330589e-09
48,3.8652847784692554e-09,3.8394524614476445e-09,3.837087585297116e-09,3.808004779475039e-09,3.6680783727344428e-09,3.6271211758091387e-09
49,3.6911227919376174e-09,3.6651131961717686e-09,3.584294887850689e-09,3.6301612840992595e-09,3.3406615143916783e-09,3.411845913560799e-09
50,3.502512495709436e-09,3.2512391711425542e-09,3.135097078004872e-09,3.4378672850021577e-09,3.1263034343787964e-09,2.9638678343296115e-09
51,3.296978692116343e-09,2.9604915130157283e-09,2.7981348463638245e-09,3.2283160762785585e-09,2.8998200313454568e-09,2.6310477832699326e-09
52,3.0720213135640302e-09,2.649877117364666e-09,2.3868654898347235e-09,2.999665943250771e-09,2.4863818648900857e-09,2.1962910663322114e-09
53,2.827256359493992e-09,2.24212519860319e-09,1.9157201731080602e-09,2.7524611328749614e-09,2.0648318059769465e-09,1.8438924590885602e-09
54,2.566313347347526e-09,1.8894968846860955e-09,1.4335743448765094e-09,2.490492057257155e-09,1.7324077008753549e-09,1.4267999425059553e-09
55,2.2983678962581504e-09,1.5773078770387981e-09,1.178289043281886e-09,2.222398423616103e-09,1.4659744281643693e-09,1.2585994758430846e-09
56,2.0411127810282978e-09,1.366008652599284e-09,1.1511076409627836e-09,1.9653890959032496e-09,1.3641183155976521e-09,1.1669197417075423e-09
57,1.8231778914510367e-09,1.270807230779843e-09,1.1288204992953776e-09,1.7492340248482128e-09,1.3229702347117089e-09,1.1594745592872176e-09
58,1.6783563700621454e-09,1.375554544239428e-09,1.3186126671596377e-09,1.6123531780895083e-09,1.3546594842748122e-09,1.3142042494617093e-09
59,1.6291698184996647e-09,1.558244669204128e-09,1.572002505035781e-09,1.5808019045316953e-09,1.479546942472243e-09,1.5040436918513913e-09
60,1.670405021155087e-09,1.629187030248475e-09,1.8625303787331295e-09,1.6441752398237281e-09,1.5905589290397123e-09,1.6581195770074746e-09
61,1.768335642277736e-09,1.8520186278620155e-09,1.95059124027532e-09,1.762954739882994e-09,1.684241209261365e-09,1.7324319204525092e-09
62,1.8802411566314884e-09,1.8719002521942403e-09,2.038418300168583e-09,1.8964974280251863e-09,1.7458515224892661e-09,1.7558680350336326e-09
63,1.974823097440501e-09,1.9319279151213957e-09,2.0096175264584964e-09,2.016546375294952e-09,1.8064574111297645e-09,1.7195990174248585e-09
64,2.038438259739327e-09,1.876961835282068e-09,1.995141100100707e-09,2.1051181601405876e-09,1.8576274099751492e-09,1.6663679117804594e-09
65,2.0709624194673863e-09,1.7330552216755828e-09,1.6914738218849136e-09,2.154295791971724e-09,1.8106306334606959e-09,1.6170613638030715e-09
66,2.0794635330210563e-09,1.7260526022883977e-09,1.5181923852624374e-09,2.1671708450040912e-09,1.7307192923046463e-09,1.7199135932125676e-09
67,2.0743483612992585e-09,1.7299656931512115e-09,1.5690656516717437e-09,2.1542382201881825e-09,1.8474938235703453e-09,1.8629239547477235e-09
68,2.0664929861832524e-09,1.741186010069628e-09,1.576829777111494e-09,2.1293147885602624e-09,1.8319958458352891e-09,1.7291731304044638e-09
69,2.0649756857766264e-09,1.7584572940336334e-09,1.5790111398818646e-09,2.1069684100711524e-09,1.7904406266201235e-09,1.7735294231479397e-09
70,2.0756881793237336e-09,1.8045438386050935e-09,1.7209145580973041e-09,2.0999543322712883e-09,1.8250269779218512e-09,1.7673555331779507e-09
71,2.1050732620838633e-09,1.8940232801155656e-09,1.8508642205109808e-09,2.11561495403552e-09,1.897434786903181e-09,1.8729984020188653e-09
72,2.1592380796203206e-09,1.986378680042524e-09,1.9550252226004807e-09,2.155759342537982e-09,1.9509707992618503e-09,1.92145686933368e-09
73,2.239915723088204e-09,2.053192048240793e-09,2.04890641625265e-09,2.221030258080545e-09,1.9034086769038254e-09,1.7620699814351418e-09
74,2.346024418831263e-09,2.237003951892676e-09,2.1364730062776055e-09,2.31086118313433e-09,2.0267444133763684e-09,1.891924841981943e-09
75,2.4768077080443124e-09,2.3389417184021894e-09,2.5396778007297294e-09,2.4240800372732727e-09,2.1055239864733868e-09,1.9165248045738482e-09
76,2.630921773818823e-09,2.5588311291085493e-09,2.7239181482428468e-09,2.5596994908118035e-09,2.218926491845596e-09,2.283048971285643e-09
77,2.8055224959794684e-09,2.7945387513143687e-09,2.838204285112108e-09,2.7164684437751335e-09,2.315518902146852e-09,2.2927041223805963e-09
78,2.9977081771209074e-09,3.0558756061552315e-09,3.161499859081596e-09,2.8927212410093424e-09,2.4500244910426282e-09,2.4987006523720726e-09
79,3.2046370896465568e-09,3.2980397657039e-09,3.74251855969086e-09,3.085571929157359e-09,2.6348303528067804e-09,2.620932614735338e-09
80,3.4235429921164196e-09,3.5441676938490857e-09,3.751015659771592e-09,3.2914793924969235e-09,2.899502353250848e-09,2.949945310946271e-09
81,3.6525391970677784e-09,3.758163795844814e-09,3.950666509184427e-09,3.5083760812845293e-09,3.142270314250673e-09,3.059740190633577e-09
82,3.889920098148512e-09,4.0787896485067045e-09,4.419980022159117e-09,3.736334167373639e-09,3.4079094557054012e-09,3.3109277625708982e-09
83,4.1339506334969055e-09,4.349910318444132e-09,4.695127208783496e-09,3.97587610635236e-09,3.675016488386527e-09,3.739143287108498e-09
84,4.383964526028969e-09,4.5687526746337554e-09,4.87626638186108e-09,4.2262390433950896e-09,3.91627371282687e-09,4.012393106268629e-09
85,4.640480941550058e-09,4.8624419315164526e-09,5.07842645201379e-09,4.485870231710985e-09,4.209387363219485e-09,4.4391663273093375e-09
86,4.903617530715385e-09,5.202210056645196e-09,5.274433224157825e-09,4.75340508832036e-09,4.611938446604621e-09,4.8349361767085886e-09
87,5.172752349719277e-09,5.439891455538698e-09,5.642415142677141e-09,5.027844546358271e-09,4.913832852559912e-09,5.0699933653789515e-09
88,5.44735301735624e-09,5.599104817421854e-09,5.947774448383402e-09,5.308453026409185e-09,5.170065050333063e-09,5.540927059692997e-09
89,5.727035750528799e-09,5.953175739025816e-09,6.388639049300931e-09,5.594744902948024e-09,5.4417873050184254e-09,5.971573009047264e-09
90,6.011353029404513e-09,6.208229091868367e-09,6.7025039215322785e-09,5.886294246290831e-09,5.77162289413071e-09,6.308462917527553e-09
91,6.299999172188275e-09,6.4877604300056265e-09,6.955204115443553e-09,6.1825760854221034e-09,6.059133758618535e-09,6.8542370164949384e-09
92,6.5927378132009885e-09,6.863347647427187e-09,7.343275470126499e-09,6.483065666416716e-09,6.393822220405947e-09,7.1346331314231434e-09
93,6.889220961592326e-09,7.157124143848823e-09,8.025045020417819e-09,6.787334682723127e-09,6.728737213575547e-09,7.725330112369636e-09
94,7.189029937995992e-09,7.529422124994566e-09,8.108201142824166e-09,7.094998505267162e-09,7.0536827459052885e-09,8.46969554605291e-09
95,7.491771965032447e-09,7.92815948201764e-09,8.451579560670929e-09,7.405668510723853e-09,7.424253123955655e-09,8.425945230111635e-09
96,7.797106238032108e-09,8.291114745056025e-09,8.650922668858175e-09,7.718986107572516e-09,7.707092650148292e-09,8.662281006087289e-09
97,8.104739834194652e-09,8.618030094102169e-09,9.165987207747523e-09,8.034641709985366e-09,8.036090489968116e-09,9.208991823551247e-09
98,8.41442056813663e-09,8.944254858994325e-09,9.410856456234942e-09,8.352370248452705e-09,8.317802445377855e-09,9.485882786360297e-09
99,8.725930488149787e-09,9.336004856186766e-09,9.847328204429146e-09,8.671943879434353e-09,8.632316823748685e-09,9.948375006656724e-09
100,9.039080483462198e-09,9.72269866271119e-09,1.0404806316814295e-08,8.993165910488615e-09,8.938844975055085e-09,9.780269763142763e-09
101,9.353705835371907e-09,9.94899590076781e-09,1.072507106725485e-08,9.31586582928362e-09,9.286645871830279e-09,9.89996369507919e-09
102,9.669662535007299e-09,1.023276200774476e-08,1.109462606749232e-08,9.639895220536412e-09,9.682600643529413e-09,1.0276720265150767e-08
103,9.98682422497689e-09,1.0624946937789998e-08,1.1435197860658047e-08,9.965124398868037e-09,1.0047333746268332e-08,1.0918576539981441e-08
104,1.0305079649935612e-08,1.0894509886934044e-08,1.2296404102543833e-08,1.029143962077301e-08,1.0385230856318862e-08,1.0948520796107055e-08
105,1.0624330523576511e-08,1.1110485556612535e-08,1.2380671887450667e-08,1.061874076655304e-08,1.0693410020128514e-08,1.1334525262908399e-08
106,1.0944489737355338e-08,1.1398634507736368e-08,1.2627575236763759e-08,1.0946939405153432e-08,1.098070305997543e-08,1.157781752346019e-08
107,1.1265479850696342e-08,1.1750545011281122e-08,1.3126931181651673e-08,1.1275957172050817e-08,1.1287760100855619e-08,1.2031247595785814e-08
108,1.1587231813751799e-08,1.2141664470329137e-08,1.3873304886130781e-08,1.159887581954219e-08,1.1554262794787946e-08,1.2880813379195335e-08
