step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,1.0069155459026085e-09,1.0053825082720992e-09,1.0050029091032364e-09,1.0059777298444118e-09,1.0116683021286155e-09,1.0157998920128947e-09
31,9.845579151840114e-10,9.828956505561764e-10,9.829695549635027e-10,9.836374443810239e-10,9.892318748397959e-10,9.928744758880138e-10
32,9.623582796992538e-10,9.601407657722421e-10,9.613097789409792e-10,9.614568340975854e-10,9.674390781753107e-10,9.70105537088502e-10
33,9.403016171957662e-10,9.383413330079979e-10,9.393256117655045e-10,9.39421036803345e-10,9.450499346606138e-10,9.480459912444355e-10
34,9.18358325234955e-10,9.165544029228808e-10,9.17014927468663e-10,9.174963429805331e-10,9.228753535862717e-10,9.258811767694147e-10
35,8.964850157347283e-10,8.943697673483437e-10,8.946360130996377e-10,8.95630619847223e-10,9.004990970665637e-10,9.035550647459488e-10
36,8.7461005438423e-10,8.723455221843377e-10,8.721940792909245e-10,8.737476234732835e-10,8.77819131741861e-10,8.802640203214106e-10
37,8.526151081626547e-10,8.497488967361297e-10,8.488764482698554e-10,8.517349886502544e-10,8.55079710814941e-10,8.560526152530111e-10
38,8.303284343810348e-10,8.260914291370114e-10,8.240376654557544e-10,8.294196785496208e-10,8.312673683982947e-10,8.309773885272411e-10
39,8.075090974834452e-10,8.011265071979631e-10,7.976582951720325e-10,8.065336187692324e-10,8.058460518219379e-10,8.045957564374546e-10
40,7.83805641038301e-10,7.736685689848945e-10,7.699164330811441e-10,7.826946628546677e-10,7.78016621618332e-10,7.742371830395724e-10
41,7.587068515181218e-10,7.440045741192918e-10,7.362875029182068e-10,7.573899080055619e-10,7.481098984455708e-10,7.397000485572546e-10
42,7.315026137559461e-10,7.102763673245017e-10,6.96133259891008e-10,7.299269817137425e-10,7.137419662626463e-10,6.990090751448252e-10
43,7.012651216615406e-10,6.706143188476083e-10,6.479447096105591e-10,6.993971625819247e-10,6.725078977998821e-10,6.494796984551543e-10
44,6.668458097315916e-10,6.220881649559206e-10,5.86152169362473e-10,6.646833053910867e-10,6.223849536573804e-10,5.867397221089815e-10
45,6.269267489575051e-10,5.617926537354251e-10,5.074325210897864e-10,6.244919188009446e-10,5.60384866240921e-10,5.068374527017073e-10
46,5.801855059955756e-10,4.852309898157445e-10,3.9375514320463423e-10,5.774913364388269e-10,4.828635359110303e-10,3.9054630836240496e-10
47,5.256571366354887e-10,3.9022403102993565e-10,2.557002107018714e-10,5.22732420794037e-10,3.8718274044371127e-10,2.523211687381134e-10
48,4.635818882556475e-10,2.7787535753857384e-10,1.417908266445235e-10,4.605827311991743e-10,2.7448585215993073e-10,1.4060514550827744e-10
49,3.9707762141776326e-10,2.0245803177207536e-10,1.2678396836183317e-10,3.9436341911237875e-10,2.0202618305840198e-10,1.2748041827000615e-10
