step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,4.0145708619840426e-09,4.045112014157562e-09,4.186160402224785e-09,4.0122608097433755e-09,4.017333576954659e-09,4.013392779654709e-09
31,3.924564052972488e-09,3.941485832960421e-09,4.1032089364797585e-09,3.9233497166591235e-09,3.9379262128854894e-09,3.921542272734093e-09
32,3.835239712333959e-09,3.860303191569031e-09,3.989486842421913e-09,3.835138275843692e-09,3.845087112977723e-09,3.835456653297382e-09
33,3.746626819826235e-09,3.76702592958515e-09,3.903273331894925e-09,3.747653797602284e-09,3.7420735015613555e-09,3.7506135084835975e-09
34,3.6587301078360353e-09,3.6709720135434054e-09,3.8062244640157134e-09,3.6609077925778747e-09,3.6481896858056203e-09,3.7038479810489534e-09
35,3.5715605943471546e-09,3.5872464777132055e-09,3.7206491215116455e-09,3.574869171176445e-09,3.5665063515258533e-09,3.608324481199364e-09
36,3.4851669465448427e-09,3.4924892560284005e-09,3.6597373319032792e-09,3.4894821288034617e-09,3.4912054999526565e-09,3.493981722303963e-09
37,3.399559768393442e-09,3.4163850412581763e-09,3.5756136050324177e-09,3.404698011330672e-09,3.3870769400307404e-09,3.4240908916373134e-09
38,3.3145847405052857e-09,3.339646265113701e-09,3.4736680194527025e-09,3.320477680472555e-09,3.3044321804193604e-09,3.3187782159298035e-09
39,3.229906474689502e-09,3.278315927846879e-09,3.389814424363969e-09,3.2367220480002286e-09,3.2345114349998727e-09,3.2340056893850468e-09
40,3.1451020982193437e-09,3.2221108348438323e-09,3.2938699361792967e-09,3.153136317999626e-09,3.1562202467823027e-09,3.145052375550359e-09
41,3.0597237320860996e-09,3.1476197349780773e-09,3.203284019679856e-09,3.069172764572207e-09,3.0308873815175265e-09,3.0511211888474055e-09
42,2.9732871785757497e-09,3.0429500453584685e-09,3.112628863173671e-09,2.9841456683438217e-09,2.9576195014291975e-09,2.965278837343941e-09
43,2.885177831930637e-09,2.9407842057850915e-09,3.00928279356071e-09,2.897287189734415e-09,2.8464283987674793e-09,2.8601951749765207e-09
44,2.794500946004714e-09,2.847916146332817e-09,2.879227253310938e-09,2.807630462992357e-09,2.737710392669104e-09,2.749966550450383e-09
45,2.699924309767431e-09,2.71756055708982e-09,2.7487472616224596e-09,2.713802129877577e-09,2.630566365160796e-09,2.609089528044194e-09
46,2.599445727074002e-09,2.599931256998264e-09,2.5702712397029915e-09,2.6138474813649443e-09,2.4847866822417585e-09,2.479805521050814e-09
47,2.4901962369318537e-09,2.451686729846092e-09,2.4319226334345486e-09,2.505384220888502e-09,2.3343113175395406e-09,2.309488618533025e-09
48,2.3687317295059924e-09,2.2581806821965805e-09,2.2172929713257837e-09,2.385821096861505e-09,2.1663581365899086e-09,2.1042274678613626e-09
49,2.231745599036828e-09,2.0646489361105808e-09,1.976390856634127e-09,2.2521504587687395e-09,1.9590089556937045e-09,1.8635945878412862e-09
50,2.076475313205488e-09,1.8420561440157353e-09,1.6634739031997582e-09,2.10117885149597e-09,1.7728171617504553e-09,1.586507172454609e-09
51,1.901231899135829e-09,1.5732876631116413e-09,1.327245042320443e-09,1.9309318566701746e-09,1.511181652502681e-09,1.1919012243390163e-09
52,1.7072034417145842e-09,1.2601817043454509e-09,9.53957209692272e-10,1.7424361139651518e-09,1.226357442165999e-09,8.502413619968069e-10
53,1.501132505781263e-09,9.51334334938791e-10,6.803087573929502e-10,1.5419315675467627e-09,9.407542281842018e-10,6.524818766513749e-10
54,1.298742702311793e-09,7.816886704151739e-10,6.118427586072132e-10,1.3437399119260346e-09,8.230911120800445e-10,6.147384879001848e-10
55,1.1278369372507367e-09,7.738481298490859e-10,6.684693309080356e-10,1.1725883150489247e-09,7.948199248762396e-10,6.746439597353488e-10
56,1.024430485503093e-09,8.202872181240985e-10,7.899431785993776e-10,1.0599070844014716e-09,8.478344751421732e-10,8.207267108841103e-10
57,1.0079491331763467e-09,9.426179991945901e-10,9.704930209620595e-10,1.0265427214240011e-09,9.60500997436994e-10,9.539808605775898e-10
58,1.0554969844723223e-09,1.069571159149308e-09,1.1594547889030828e-09,1.059348507414704e-09,1.0230438613655183e-09,1.0495929317713617e-09
59,1.1208041058644324e-09,1.1081730037162603e-09,1.1170692514947875e-09,1.1185428588494423e-09,1.0612119240938535e-09,1.054713517166628e-09
60,1.1691019516095028e-09,1.0774123283688895e-09,9.854742630781598e-10,1.1683185454423028e-09,1.0054722810423268e-09,8.941101082700932e-10
61,1.188284840885598e-09,9.611575737788675e-10,8.444192429821543e-10,1.1937641622242626e-09,9.201867069930223e-10,7.405938665299478e-10
62,1.1835600345946602e-09,9.079813471351689e-10,7.598107677314454e-10,1.1979161581630897e-09,8.95714653896888e-10,7.062091349855495e-10
63,1.1674663945128703e-09,9.345287575879272e-10,7.953748067651752e-10,1.1913797429365093e-09,9.275323893813944e-10,7.771036940732899e-10
64,1.1515999332192008e-09,9.888112627875592e-10,9.240574648593208e-10,1.1850386508846722e-09,9.770938769302983e-10,8.954140501748821e-10
65,1.1429866588165573e-09,1.0079038463346758e-09,9.708296368443437e-10,1.1859285995921996e-09,1.0206544699054175e-09,9.616162331018185e-10
66,1.1450779112051463e-09,9.981887770707483e-10,9.733015170758107e-10,1.196211286172638e-09,1.0697609725374768e-09,1.0238288880429943e-09
67,1.1593436761543493e-09,9.921968553347084e-10,9.515694948446337e-10,1.2145395604017165e-09,1.0877738321641894e-09,1.0361912872073906e-09
68,1.1881288520914993e-09,9.756485502070948e-10,9.194357769194084e-10,1.2395330067546412e-09,1.1107960049563298e-09,1.0514761146837946e-09
69,1.2324291348036412e-09,1.011761226527168e-09,9.088193786708157e-10,1.2706441801331352e-09,1.0986138064336958e-09,1.0377875748254403e-09
70,1.2890832743320956e-09,1.0683894313617128e-09,9.335253509792008e-10,1.307516837443988e-09,1.1437254903298694e-09,1.0339787337273736e-09
71,1.3533855048791236e-09,1.1286029668646697e-09,1.0273795266911336e-09,1.3500153669731543e-09,1.1822544058458646e-09,1.0912389391354082e-09
72,1.4206582591454462e-09,1.2046550302573277e-09,1.1511625210605602e-09,1.397157075735173e-09,1.2223061997125195e-09,1.1538876912557814e-09
73,1.4866279428281448e-09,1.2984001889744025e-09,1.223247016035847e-09,1.4475681753854037e-09,1.2602415971242316e-09,1.1719806191865407e-09
74,1.5501672305767448e-09,1.3470203838231217e-09,1.2637742734950088e-09,1.5020921521362045e-09,1.284157610452005e-09,1.1741466265328636e-09
75,1.6126016541871797e-09,1.3948493459495308e-09,1.2926052724004973e-09,1.5627904907863045e-09,1.331289460255686e-09,1.211823387504395e-09
76,1.6762780083683159e-09,1.4243907888078006e-09,1.3539225806747864e-09,1.6318064101627723e-09,1.3963305515513157e-09,1.287971574975694e-09
77,1.7443020936800923e-09,1.4764235001414543e-09,1.3587105332526372e-09,1.710993394723634e-09,1.4302390863595336e-09,1.3353092559597062e-09
78,1.819027776601035e-09,1.5229878359619787e-09,1.3690177021578669e-09,1.8015985026126177e-09,1.5184031871469196e-09,1.4577824316407e-09
79,1.9022917575531766e-09,1.5911284117734519e-09,1.4357646121281985e-09,1.90418725619109e-09,1.6474845338463e-09,1.6042332960907185e-09
80,1.994819812632591e-09,1.6952927212373563e-09,1.4979850465691265e-09,2.0188901597792827e-09,1.7809686757589309e-09,1.7484955023647558e-09
81,2.0966871634010866e-09,1.7705690300759503e-09,1.629434523379475e-09,2.1456174639124983e-09,1.9336425301007827e-09,1.8843303753499768e-09
82,2.208311977717056e-09,1.9133840735314896e-09,1.7960441571462137e-09,2.2836590728052037e-09,2.1015048531004025e-09,2.04081214454862e-09
83,2.32989180580154e-09,2.0176818572955524e-09,1.879858609172343e-09,2.432012312805513e-09,2.2416118909219995e-09,2.247820411238055e-09
84,2.4608528509501533e-09,2.078115390728876e-09,1.9695353825978384e-09,2.589599990194359e-09,2.4158606038276382e-09,2.433478422777352e-09
85,2.600576638353165e-09,2.2266968472357233e-09,2.1285709037700834e-09,2.755580676422959e-09,2.6176616596303505e-09,2.6198192006617837e-09
128,1.1270321354305187e-08,1.0789177928903464e-08,1.040595364763056e-08,1.1327258592831849e-08,1.1366858165829187e-08,1.1651095999692048e-08
