step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,2.901338640856543e-09,2.8885945430527975e-09,2.8827218692271366e-09,2.9170134477689883e-09,2.9797267628029884e-09,2.978964256540715e-09
31,2.8362671933952198e-09,2.82521976737941e-09,2.8200706938897293e-09,2.852036447665181e-09,2.903721682363482e-09,2.9189102511801153e-09
32,2.7716521103087027e-09,2.759297991394609e-09,2.75583344980874e-09,2.7875337568468673e-09,2.835659834292804e-09,2.8565625622423366e-09
33,2.707502864007693e-09,2.6968236341269877e-09,2.697178427923431e-09,2.723518150445688e-09,2.766490913785715e-09,2.7950964830714354e-09
34,2.6438188259179315e-09,2.6381030040864058e-09,2.6264127760251926e-09,2.6599827480180465e-09,2.6968356431071836e-09,2.729824280659307e-09
35,2.580571459799249e-09,2.571507671229429e-09,2.5601703756382707e-09,2.5968896294270533e-09,2.6445764352739e-09,2.6516802290134065e-09
36,2.51768742824171e-09,2.5099446109131708e-09,2.5009512174683717e-09,2.534185142040694e-09,2.5886180195507313e-09,2.6224629352111263e-09
37,2.4550654349419343e-09,2.4387292392485216e-09,2.4377537182700756e-09,2.47181585479363e-09,2.52964584224021e-09,2.548654605916005e-09
38,2.392601091557479e-09,2.375297206421712e-09,2.374509293023266e-09,2.4096826425369167e-09,2.451898428724435e-09,2.4551105710682538e-09
39,2.330142766117314e-09,2.316459015480139e-09,2.303593163816179e-09,2.347559373903818e-09,2.3908277247737477e-09,2.3920846220107294e-09
40,2.26738861276851e-09,2.2471221263462913e-09,2.2237678973417693e-09,2.2850716216398533e-09,2.3292029672406177e-09,2.3258921219712864e-09
41,2.2038612211647393e-09,2.1779504852554887e-09,2.145369623114075e-09,2.221748932139113e-09,2.2541051936294064e-09,2.2595298932282743e-09
42,2.1389248420078026e-09,2.106841929166815e-09,2.0716571930358322e-09,2.157016371475089e-09,2.1782945772388476e-09,2.1834427982778572e-09
43,2.0716972438165653e-09,2.0290286158981524e-09,1.990589629889344e-09,2.090031135555462e-09,2.101213116671996e-09,2.0956670163256753e-09
44,2.0009653995799595e-09,1.9425439297512314e-09,1.892212262846885e-09,2.01951953388274e-09,2.0156740507655924e-09,2.0027504359266812e-09
45,1.9251838225949146e-09,1.8381502839210856e-09,1.77801638303979e-09,1.943742548429175e-09,1.9190547714541143e-09,1.8832542284731963e-09
46,1.8423579086200303e-09,1.723678256833172e-09,1.6547046674538554e-09,1.8605402223560383e-09,1.8029377349418737e-09,1.7588404595777777e-09
47,1.7500298468004275e-09,1.6015957315176427e-09,1.4837206262982158e-09,1.7675140665331371e-09,1.6731049644377354e-09,1.5966088683475426e-09
48,1.6457021444666688e-09,1.4498518469411596e-09,1.2999401707544114e-09,1.6624471528826414e-09,1.5233423360089885e-09,1.387518587973299e-09
49,1.5273483653281653e-09,1.2576806141807493e-09,1.0395362443573469e-09,1.5436555200328493e-09,1.3285652929769457e-09,1.1724166689751609e-09
50,1.3938880849330539e-09,1.0445577388751973e-09,7.936866479010999e-10,1.4103288227602748e-09,1.1094943598622151e-09,8.701690220722698e-10
51,1.2463402234455232e-09,8.185656673388691e-10,5.629053675821728e-10,1.2637698804590573e-09,8.644612002872671e-10,5.890780555874521e-10
52,1.0900604471049067e-09,6.299120211331719e-10,4.174534820283446e-10,1.1098154458608217e-09,6.628716635175821e-10,4.564883756140207e-10
53,9.379355646186788e-10,5.534222912823071e-10,4.290391028035417e-10,9.617105057544361e-10,5.796930503627108e-10,4.5134054318779194e-10
54,8.129185815827566e-10,5.726233205745434e-10,5.084999074364405e-10,8.416053299184699e-10,5.935278240768619e-10,5.338393085135719e-10
55,7.417221982561723e-10,6.409955545857341e-10,6.294502700705333e-10,7.739012599420839e-10,6.674735762445516e-10,6.575869046866967e-10
56,7.338907064021371e-10,7.036011261958493e-10,7.22470962722689e-10,7.64924754429244e-10,7.315139280058307e-10,7.608882320997617e-10
57,7.672115148380925e-10,7.372671328100168e-10,7.527664940355644e-10,7.913431033451269e-10,7.73966972455263e-10,7.964712158483828e-10
58,8.053523722069702e-10,7.079807832462089e-10,6.546564044503559e-10,8.194541591356032e-10,7.317363599987817e-10,6.945676340303617e-10
59,8.248968052388444e-10,6.215645814976284e-10,5.061489191122502e-10,8.284227660530127e-10,6.404447925796465e-10,5.195502483012022e-10
60,8.21809861807156e-10,5.750298037004459e-10,4.4242734396878325e-10,8.158775324773578e-10,5.866882938953876e-10,4.5835784462883964e-10
61,8.046396144653464e-10,5.884493516783964e-10,4.861701570642469e-10,7.929309449139232e-10,5.947704439658253e-10,5.027357799524596e-10
62,7.855937568410846e-10,6.26300621633769e-10,5.550652413029699e-10,7.748947280452288e-10,6.346550630027124e-10,5.724980207769671e-10
63,7.744477160114779e-10,6.499988572151313e-10,6.11993413186711e-10,7.696871863997444e-10,6.703353420649053e-10,6.431691600730564e-10
64,7.744859072799935e-10,6.511908751554557e-10,6.072501315658939e-10,7.755346853028338e-10,6.716913001924325e-10,6.52380227732254e-10
65,7.827661133400178e-10,6.346288304316804e-10,5.647962778953542e-10,7.865023665582638e-10,6.644887252047969e-10,6.268598263888203e-10
66,7.93738125650409e-10,6.146667515865092e-10,5.054631249707214e-10,7.968667518216576e-10,6.382353162111887e-10,5.561182201936848e-10
67,8.041610019538814e-10,6.293058959120293e-10,5.133916350253857e-10,8.058680463136971e-10,6.339124654580776e-10,5.429419567361781e-10
68,8.147536894573823e-10,6.50678010328633e-10,5.540534312722972e-10,8.160992317305603e-10,6.609721664966296e-10,5.705302654135041e-10
69,8.279195640652833e-10,6.513417061098808e-10,5.70264232203235e-10,8.30297349270923e-10,6.72126358456019e-10,6.145979992367893e-10
70,8.459793235256649e-10,6.698374282755839e-10,6.093198262885737e-10,8.49770329026138e-10,7.103953330140395e-10,6.501479792082122e-10
71,8.696996201314615e-10,6.927284176220858e-10,6.302348308700145e-10,8.752933390699318e-10,7.366108735886915e-10,6.825765959756432e-10
72,8.993999052852283e-10,7.14776072424892e-10,6.276852097116435e-10,9.076889157113109e-10,7.636737694439374e-10,7.064330423376567e-10
73,9.343714079815257e-10,7.549723441822235e-10,6.508259495641897e-10,9.47398855419195e-10,8.055337490913594e-10,7.28120036010004e-10
74,9.738189259021587e-10,7.947027606937396e-10,6.911621765400196e-10,9.9372181915288e-10,8.455409302394049e-10,7.709175117744904e-10
75,1.0179190568472467e-09,8.335174940616288e-10,7.393354244865119e-10,1.0455773844136731e-09,8.909998403641792e-10,8.259236998166686e-10
76,1.0677293099178852e-09,8.821542246423119e-10,7.846501080584121e-10,1.1024186878416256e-09,9.485467659740734e-10,8.87615886032433e-10
77,1.124400704906143e-09,9.293417957384071e-10,8.615678984907776e-10,1.1642043734642072e-09,1.014073216790873e-09,9.600978571996098e-10
78,1.1887724725921182e-09,9.98473855400515e-10,9.188053877131845e-10,1.2306723675910704e-09,1.0745486616127464e-09,1.0189584169276996e-09
79,1.261143053599308e-09,1.08054762149833e-09,9.985467004881884e-10,1.3010131806429753e-09,1.1354665451586225e-09,1.0757530388041086e-09
80,1.3413661868301714e-09,1.1738975207189248e-09,1.0926965359657695e-09,1.3749819578542697e-09,1.2159025824104742e-09,1.1381929682219275e-09
81,1.4287641512580888e-09,1.2669305453483739e-09,1.1922288137691723e-09,1.4529241397856678e-09,1.284569522164659e-09,1.195698969311554e-09
82,1.5225299796541111e-09,1.364864406186703e-09,1.2792582846324252e-09,1.5354722531026037e-09,1.3481227683380118e-09,1.2624847478827382e-09
83,1.6221347569307626e-09,1.4677874369091622e-09,1.3654686129088832e-09,1.6232131085888795e-09,1.4389128008060036e-09,1.3381605602705324e-09
84,1.7271097490941512e-09,1.5619586776540872e-09,1.4695634439031924e-09,1.7163180165071438e-09,1.528133211657149e-09,1.4231003066243418e-09
