step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,1.0065351148167499e-09,1.0057477010071394e-09,1.0089657979484347e-09,1.0063795933046894e-09,1.0021862034699288e-09,1.0027449596214625e-09
31,9.841630629150838e-10,9.837009601406662e-10,9.864945174222019e-10,9.84044289974032e-10,9.802171172126896e-10,9.800857947074101e-10
32,9.619478789344597e-10,9.61945120809555e-10,9.633131781135707e-10,9.618625805577784e-10,9.582401594678713e-10,9.57355531227333e-10
33,9.39874644546831e-10,9.402989629008466e-10,9.41456973010262e-10,9.39815952840048e-10,9.36805636718926e-10,9.352291492217703e-10
34,9.179149076355359e-10,9.185545280189621e-10,9.18759248248014e-10,9.178721741406414e-10,9.152667283802015e-10,9.132724288545041e-10
35,8.960257496098625e-10,8.96453924745289e-10,8.964430047812465e-10,8.95985827719008e-10,8.933469424014534e-10,8.911822592578972e-10
36,8.741419581174647e-10,8.73800092058587e-10,8.734935195758605e-10,8.740913331851444e-10,8.710910825991753e-10,8.691419539509196e-10
37,8.521626566411372e-10,8.50614577828137e-10,8.505250432909496e-10,8.520887645844864e-10,8.485433170804157e-10,8.460010292088132e-10
38,8.299254700961136e-10,8.266711198555534e-10,8.258194693847333e-10,8.298151382694805e-10,8.241485824714749e-10,8.224483510308652e-10
39,8.071743651833742e-10,8.018305050230624e-10,8.001299242604123e-10,8.070120898077069e-10,7.997893885933865e-10,7.969836613733489e-10
40,7.835358314399313e-10,7.748471738518883e-10,7.707920595926738e-10,7.833080211635786e-10,7.732933317045996e-10,7.680301692872842e-10
41,7.584970302390408e-10,7.449152964574858e-10,7.392786334054271e-10,7.582034130347158e-10,7.436401741314625e-10,7.352167162037753e-10
42,7.313754499730413e-10,7.111356387029576e-10,6.98138114255642e-10,7.31031108206772e-10,7.100087139017676e-10,6.944175082588394e-10
43,7.01274956724829e-10,6.708296317526257e-10,6.492181826545464e-10,7.008885972539271e-10,6.708773457774399e-10,6.463892307901838e-10
44,6.670512658936434e-10,6.222739446056898e-10,5.874685571847012e-10,6.666051857384768e-10,6.22485863564343e-10,5.857780915639307e-10
45,6.273656335195662e-10,5.619571639122593e-10,5.099035708236865e-10,6.268337215712298e-10,5.615513708996715e-10,5.07289549771146e-10
46,5.808746936390884e-10,4.863317764201586e-10,3.959973464725759e-10,5.802468029090388e-10,4.858368847883971e-10,3.93660612183676e-10
47,5.265963963106023e-10,3.9274463792881437e-10,2.5828562196945327e-10,5.258695542408658e-10,3.907380270006803e-10,2.512301507572845e-10
48,4.6475601403867803e-10,2.81196971305193e-10,1.428471936962229e-10,4.6394005358010724e-10,2.7947098356523627e-10,1.4520195136036428e-10
49,3.983978669377235e-10,2.0362985499368414e-10,1.261916372316889e-10,3.975356093808505e-10,2.0330708739789083e-10,1.2677982715749233e-10
50,3.3555253245016496e-10,1.9606894852956303e-10,1.5720071463805646e-10,3.34664714444847e-10,1.9565357658392576e-10,1.5690103139098256e-10
51,2.894058228573217e-10,2.171515767671139e-10,2.0421853971722133e-10,2.8852139456429297e-10,2.167179242071613e-10,2.041884382912061e-10
52,2.70448085376536e-10,2.393511655270033e-10,2.3826343323777397e-10,2.6962426542498614e-10,2.397937160086528e-10,2.403308360581369e-10
53,2.730161916050202e-10,2.402271630415814e-10,2.3345321173700865e-10,2.722268000601372e-10,2.405002464948464e-10,2.320816513758496e-10
54,2.794577005963079e-10,2.101180417976917e-10,1.7532087637130668e-10,2.7887248827979237e-10,2.0920547028677566e-10,1.7170156533785027e-10
55,2.7773953093656547e-10,1.9714977026218735e-10,1.503788911745765e-10,2.776487683960386e-10,1.97325512376949e-10,1.5173964199293435e-10
56,2.6701083640761044e-10,2.0168790960264412e-10,1.6485430014167865e-10,2.6734592245437483e-10,2.014688782673766e-10,1.6390261348264857e-10
57,2.5345966046189973e-10,1.9564503613469504e-10,1.7237235234696632e-10,2.5393143310465615e-10,1.94958390779496e-10,1.7022613197979498e-10
58,2.438756884561052e-10,1.8516177968384232e-10,1.6702522390210894e-10,2.4422426587033844e-10,1.852122377851521e-10,1.67117993806758e-10
59,2.3997457249325894e-10,1.890423062561766e-10,1.5314238292825187e-10,2.4007312592742254e-10,1.8936146440466808e-10,1.497379973318428e-10
60,2.389071230998586e-10,1.8700451179479393e-10,1.586114271206816e-10,2.385289081279457e-10,1.8582313586417396e-10,1.5755261481367375e-10
61,2.3782667503294724e-10,1.829240908825292e-10,1.5853023283350922e-10,2.370470703563021e-10,1.82370457812559e-10,1.5953947848638845e-10
62,2.3520584262733396e-10,1.830642737649863e-10,1.5598735091152758e-10,2.348752368159779e-10,1.825684250594973e-10,1.5644185760382048e-10
63,2.3241857638630716e-10,1.7586857133265714e-10,1.4603420968763344e-10,2.333336735695557e-10,1.7605272711298779e-10,1.4699162755260048e-10
64,2.3246264688268304e-10,1.8181750355765688e-10,1.5485988063473637e-10,2.334408036618874e-10,1.8143077712851798e-10,1.5476985788951967e-10
65,2.3602989105592514e-10,1.889756744237875e-10,1.62462320973178e-10,2.357590998080118e-10,1.8820724283286085e-10,1.6225211577807113e-10
66,2.3912123384099554e-10,1.8047612265476947e-10,1.5222475382004053e-10,2.386521892567323e-10,1.8020334536982733e-10,1.5296173360568418e-10
67,2.405603950069645e-10,1.8716929065377063e-10,1.5707975586094784e-10,2.4083384760447406e-10,1.871982083660094e-10,1.5649885468471131e-10
68,2.411006958491956e-10,1.8241136114083016e-10,1.517872082360484e-10,2.4182040973362723e-10,1.8263969605648962e-10,1.5187922195624018e-10
69,2.4446479092860246e-10,1.909746998622688e-10,1.6704575764518408e-10,2.4498275170283816e-10,1.906253603017811e-10,1.6849648655357448e-10
70,2.5139057672736666e-10,1.9351889494252305e-10,1.5859024525775765e-10,2.5153437231557145e-10,1.9357206350401667e-10,1.614313693448299e-10
71,2.601409739966601e-10,1.953508779715173e-10,1.5892028863854447e-10,2.6017646079908633e-10,1.937489762486347e-10,1.583557230118131e-10
72,2.682651948974022e-10,2.0482421954626331e-10,1.7354325709894772e-10,2.6876517553028926e-10,2.0370524963122923e-10,1.7235801009006075e-10
73,2.7568898387359795e-10,2.0649587596376588e-10,1.6591516924121947e-10,2.764687575819762e-10,2.0755483036745036e-10,1.7156497871641838e-10
74,2.8439744123707445e-10,2.171350184599443e-10,1.8044898542087312e-10,2.848419237554232e-10,2.1698040428708977e-10,1.8040977744267015e-10
75,2.9602040620447694e-10,2.255204615574845e-10,1.9035526671364203e-10,2.958278293916768e-10,2.260294319130239e-10,1.8949036922537509e-10
76,3.110464017790612e-10,2.3689155011284757e-10,1.9742853852155338e-10,3.1033914750909393e-10,2.361680906573417e-10,1.9790869497515102e-10
77,3.2896084165729424e-10,2.468762271201735e-10,2.035786311374759e-10,3.279362841238171e-10,2.4552436887825223e-10,2.0299800635746067e-10
78,3.489467501317963e-10,2.6499831431331147e-10,2.1878798122760797e-10,3.479381145031503e-10,2.630882114230314e-10,2.171477305027817e-10
79,3.702525840864234e-10,2.81017136014403e-10,2.30989390138706e-10,3.6969710264898954e-10,2.8073002216668754e-10,2.2975488640327417e-10
80,3.9290905474919105e-10,2.9641341431873066e-10,2.3634857220994826e-10,3.931864816779334e-10,2.9759209833091077e-10,2.455249778264522e-10
81,4.1740156672656315e-10,3.1381390005840487e-10,2.5192487360598653e-10,4.1869553381415457e-10,3.1600164063775414e-10,2.5921810127082376e-10
82,4.441359921821211e-10,3.3417414707239184e-10,2.7117545677200984e-10,4.4646590468657203e-10,3.369843594260626e-10,2.7934178371686154e-10
83,4.733378553570179e-10,3.5412959217305985e-10,2.932827303119127e-10,4.766928559631225e-10,3.5849538899307164e-10,3.016569405476217e-10
84,5.051389530553386e-10,3.7621432753150445e-10,3.1607862277292537e-10,5.094562352036834e-10,3.815784308609138e-10,3.2131672102315237e-10
85,5.396261206171266e-10,4.035013508505756e-10,3.400372276534658e-10,5.447803936426113e-10,4.110681258086749e-10,3.429028591836138e-10
128,2.766540636338565e-09,2.409533735749759e-09,2.1595625474986277e-09,2.7632198296381442e-09,2.4029968544275486e-09,2.16117570946546e-09
