step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,1.0063354537213016e-09,1.0060888801858455e-09,1.0059466171487821e-09,1.008456354099628e-09,1.0057447152096836e-09,1.006196917059586e-09
31,9.840149323653511e-10,9.835386701145773e-10,9.83339022151258e-10,9.860591463433872e-10,9.83687554818323e-10,9.832891851099274e-10
32,9.618520535979304e-10,9.615097248716293e-10,9.618156966454922e-10,9.638203643203036e-10,9.618260798821612e-10,9.610566529139002e-10
33,9.398315115494271e-10,9.392594041261222e-10,9.398832953485697e-10,9.417267710927e-10,9.3989421345119e-10,9.40198387714205e-10
34,9.179218504540765e-10,9.1710527156779e-10,9.179207142125027e-10,9.197470495116963e-10,9.179427692418654e-10,9.181072669296964e-10
35,8.960764078586537e-10,8.950128339363441e-10,8.953152447660976e-10,8.978310971366899e-10,8.957762822622183e-10,8.949418558639126e-10
36,8.74224700838628e-10,8.727098354959578e-10,8.725540119609256e-10,8.759070406586582e-10,8.733666541309837e-10,8.721654150444134e-10
37,8.5225428662982e-10,8.497833163852133e-10,8.495252448663495e-10,8.538688597246676e-10,8.503884457857374e-10,8.496371237394465e-10
38,8.299939968625842e-10,8.268162520248363e-10,8.241056643820363e-10,8.315495387694359e-10,8.263756494957866e-10,8.253574623859973e-10
39,8.071985356763834e-10,8.022153209004175e-10,7.979823497222401e-10,8.086913648091132e-10,8.016751949523332e-10,7.986303155707281e-10
40,7.835187188642944e-10,7.758907668571355e-10,7.689195356904595e-10,7.84927439342861e-10,7.744401350469953e-10,7.698527034772003e-10
41,7.584500539507707e-10,7.461314687755471e-10,7.358110196116183e-10,7.597526700996817e-10,7.444735630209383e-10,7.364736875870991e-10
42,7.312883491534535e-10,7.123764548713847e-10,6.9669658684162e-10,7.324698409527864e-10,7.108798548592085e-10,6.972704049797175e-10
43,7.011117258052022e-10,6.717693814773861e-10,6.483732353479313e-10,7.021517210167654e-10,6.703324339724302e-10,6.485007349430974e-10
44,6.667723867309739e-10,6.229216714462516e-10,5.873308080276783e-10,6.676451449111634e-10,6.216911382987253e-10,5.867086755526702e-10
45,6.269346859992442e-10,5.619933027345663e-10,5.08489666348865e-10,6.276281589317242e-10,5.607850060289444e-10,5.08329361561084e-10
46,5.802393426181984e-10,4.855663820123992e-10,3.9427025276515477e-10,5.80778147700427e-10,4.84127011597837e-10,3.926825910032167e-10
47,5.257120827104841e-10,3.898730797231156e-10,2.5544903092710626e-10,5.261556055888271e-10,3.897248091565434e-10,2.545625409301514e-10
48,4.636612656567319e-10,2.788303320719702e-10,1.411385930169045e-10,4.6408442047166723e-10,2.77763177066054e-10,1.4140521368386413e-10
49,3.972738272037452e-10,2.025256628522592e-10,1.2684143124417785e-10,3.9774163912516994e-10,2.032708821118273e-10,1.2704264781774224e-10
50,3.3464509688396345e-10,1.9663281041054016e-10,1.581481138084681e-10,3.352192405838084e-10,1.9676996851371676e-10,1.5858089992500516e-10
51,2.889581464853006e-10,2.1795683376852112e-10,2.0589277082292674e-10,2.896518794029859e-10,2.1754482208611556e-10,2.0519168314068733e-10
52,2.704482213194491e-10,2.406000861631837e-10,2.414607394164408e-10,2.711272097082729e-10,2.4045705969755873e-10,2.405520757303149e-10
