step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,1.425171146424642e-09,1.432477227942418e-09,1.4353969413588526e-09,1.4263240172893585e-09,1.4199315293093392e-09,1.4187672647729277e-09
31,1.3934777246717532e-09,1.3998202099336898e-09,1.4027117457528086e-09,1.3946112745610498e-09,1.3884672981597711e-09,1.3864062461325299e-09
32,1.362010505301967e-09,1.3681384522840447e-09,1.3713150235394969e-09,1.3631231134298642e-09,1.3564281909069676e-09,1.3562168815209987e-09
33,1.3307559228653699e-09,1.3363919449094556e-09,1.3381821560974067e-09,1.3318460290146877e-09,1.3248587141816682e-09,1.325655443142394e-09
34,1.2996869427409687e-09,1.3047446490147076e-09,1.3059633801387065e-09,1.3007516439152606e-09,1.2942713681983159e-09,1.2925522029629828e-09
35,1.268761991533273e-09,1.2731581628143985e-09,1.2737969521096734e-09,1.269797362826747e-09,1.2627352750745477e-09,1.2613761322888641e-09
36,1.2379116642170502e-09,1.241565342224785e-09,1.2421204142723502e-09,1.2389131018303782e-09,1.2326762281072144e-09,1.231296593740137e-09
37,1.2070228629763476e-09,1.2097838713170068e-09,1.209250243478365e-09,1.20798178132401e-09,1.2022715723304976e-09,1.1980548813677438e-09
38,1.1759310836065496e-09,1.1789832303387012e-09,1.1754642309754242e-09,1.1768252144699258e-09,1.1709116171572733e-09,1.1641472151046545e-09
39,1.1444136682378255e-09,1.1438067674693026e-09,1.1397294913494122e-09,1.1451917121789792e-09,1.136783464766894e-09,1.1294233823127676e-09
40,1.1121473459095785e-09,1.1087509860351095e-09,1.1016085331704145e-09,1.112728758837132e-09,1.1007989936655312e-09,1.0916344354433067e-09
41,1.0786400891070332e-09,1.0709194771665083e-09,1.0598553229285574e-09,1.0789472670659303e-09,1.0619169318297686e-09,1.0520106657957615e-09
42,1.0431960638164444e-09,1.0270457518660235e-09,1.0118519229142417e-09,1.0431997770445926e-09,1.0195555479876583e-09,1.0016272929302872e-09
43,1.0049008718515485e-09,9.779653441960668e-10,9.558696228596534e-10,1.0046351035848526e-09,9.713105642664715e-10,9.451813271315357e-10
44,9.625882339272813e-10,9.199633312771776e-10,8.877168422538083e-10,9.621228792014074e-10,9.143929703266622e-10,8.77947317220204e-10
45,9.148091228766865e-10,8.515400370611879e-10,8.033386748421574e-10,9.142251779179905e-10,8.460830270618578e-10,7.95312659069876e-10
46,8.598775504599933e-10,7.677186340678546e-10,6.965221424312287e-10,8.59249487766659e-10,7.623133834723546e-10,6.902431507185053e-10
47,7.961085369609857e-10,6.643595971865416e-10,5.454606779071435e-10,7.954870835578461e-10,6.599294975906145e-10,5.484097928456124e-10
48,7.223882954996497e-10,5.365691943329452e-10,3.714357086490181e-10,7.218161076365404e-10,5.361645274087971e-10,3.6382614031602874e-10
49,6.392805906888953e-10,3.906356142638966e-10,2.150971466685358e-10,6.387443471738414e-10,3.9190125143182167e-10,2.2049466630581498e-10
50,5.509139108689494e-10,2.861706047415567e-10,1.7662573062271983e-10,5.502258954237602e-10,2.8895643264614625e-10,1.8062220388318082e-10
51,4.674435142720665e-10,2.686062695286916e-10,2.1121265069297214e-10,4.662475214950006e-10,2.709138512173919e-10,2.133187432628469e-10
52,4.052977356109764e-10,3.0032788922843523e-10,2.8134433138157287e-10,4.0340580923148366e-10,2.9675766154093707e-10,2.758441808578828e-10
53,3.7816909048843033e-10,3.371375886595809e-10,3.4081552673967905e-10,3.7585324649662913e-10,3.334951836766162e-10,3.357066955816658e-10
54,3.8077097741794335e-10,3.560204829101303e-10,3.5681637873840597e-10,3.788478816526727e-10,3.477641128923224e-10,3.435579177429809e-10
55,3.9185654557053386e-10,3.236733061247586e-10,2.825859658002009e-10,3.909728646081149e-10,3.1848868179816695e-10,2.8359789149831913e-10
56,3.951140589581581e-10,2.772731943030405e-10,2.1095518189121343e-10,3.949314851443924e-10,2.7871164153770754e-10,2.0892487909758851e-10
57,3.8675016593020745e-10,2.795847581023633e-10,2.1839634962364196e-10,3.8663982445792675e-10,2.780949795548154e-10,2.163138914091095e-10
58,3.715115872187136e-10,2.889028061781058e-10,2.490465248464972e-10,3.710344031242626e-10,2.8733433606554455e-10,2.4674588001279586e-10
59,3.570938439257784e-10,2.802622846434395e-10,2.531705926808194e-10,3.561788058774304e-10,2.7838383701963767e-10,2.506806773558704e-10
60,3.4877775067014696e-10,2.6632786474644976e-10,2.407473953504e-10,3.4752622324465333e-10,2.6488941953879506e-10,2.376895641920623e-10
61,3.4650810979445304e-10,2.721085049854172e-10,2.2154223316538032e-10,3.454489075137687e-10,2.68114745649527e-10,2.1833734458575628e-10
62,3.463342015183663e-10,2.700330400876479e-10,2.2203101516488905e-10,3.4677995475855055e-10,2.674776481938281e-10,2.1915569263756615e-10
63,3.463810299470475e-10,2.667055078954416e-10,2.3391190656302914e-10,3.481265327013742e-10,2.6592954097193267e-10,2.337312635890291e-10
64,3.4678447583979335e-10,2.7156188425568103e-10,2.399783093559746e-10,3.480328606515202e-10,2.694392818988968e-10,2.377169104187116e-10
65,3.4774653433216434e-10,2.7201955708910113e-10,2.2617296035358834e-10,3.474067707915844e-10,2.708945098689569e-10,2.2238101403191365e-10
66,3.498038310000371e-10,2.685201468848915e-10,2.2515220478706687e-10,3.481868695312142e-10,2.6850910067865977e-10,2.233575582553853e-10
67,3.5321244118805793e-10,2.7163807003974266e-10,2.3453783568477736e-10,3.513495151829855e-10,2.6925966661857865e-10,2.3327614550869244e-10
68,3.574013608413102e-10,2.776399084440773e-10,2.357160161025224e-10,3.5637387976581617e-10,2.7386821327288753e-10,2.339218677361767e-10
69,3.6343888381512724e-10,2.842686701805882e-10,2.407047004922048e-10,3.6355943316011405e-10,2.840026139780093e-10,2.40543406599842e-10
70,3.719500242800835e-10,2.8247926734403167e-10,2.3739349521748817e-10,3.7248748658506855e-10,2.8219998024979793e-10,2.3484634071669565e-10
71,3.823794769207104e-10,2.9576464919360546e-10,2.512568114755959e-10,3.8275921751480644e-10,2.9417105384906945e-10,2.5048089840387335e-10
72,3.940334862299475e-10,3.047123159451099e-10,2.5718158766740737e-10,3.9447545081158047e-10,3.0360234132195595e-10,2.57042757739253e-10
73,4.070795338914534e-10,3.114386691962572e-10,2.6711133786559753e-10,4.082015557699999e-10,3.1352306417144707e-10,2.6631710891529073e-10
74,4.2207546828368903e-10,3.23189361117864e-10,2.80945816958926e-10,4.2438212188973916e-10,3.276323345065368e-10,2.783918977973421e-10
75,4.399228907352705e-10,3.3532444891813633e-10,2.79433715723104e-10,4.4348649941742466e-10,3.4343602977269713e-10,2.8819134970138385e-10
76,4.6117995362357556e-10,3.561023618454747e-10,2.997037010461502e-10,4.656843828984961e-10,3.612852612619692e-10,3.0833504960576884e-10
77,4.858514424627636e-10,3.7784777689536315e-10,3.182700559387308e-10,4.907219057570732e-10,3.8178316189299855e-10,3.2609087820136865e-10
78,5.137242544619283e-10,4.018720612901708e-10,3.3979568305815755e-10,5.185021843101221e-10,4.004057811608547e-10,3.457557072332424e-10
79,5.446717233523535e-10,4.2482021178616464e-10,3.638883785395765e-10,5.491345699735983e-10,4.233227432197856e-10,3.6020705047280044e-10
80,5.787451554266341e-10,4.4907566551359814e-10,3.8442493335932516e-10,5.828093815199292e-10,4.488221323342749e-10,3.8560762563243644e-10
81,6.159784108806122e-10,4.770604572233649e-10,4.1358789761234427e-10,6.196529932418229e-10,4.787751181021035e-10,4.151463163498856e-10
82,6.563608817146964e-10,5.083776877064431e-10,4.4484331529065143e-10,6.597084226474011e-10,5.144625572818715e-10,4.408815667301362e-10
83,6.998998130777696e-10,5.429291283227529e-10,4.6270842757764576e-10,7.029661578583788e-10,5.502317426161271e-10,4.729570059521889e-10
84,7.465699065087925e-10,5.788346944910027e-10,4.878176159057615e-10,7.49421526328411e-10,5.872493548156226e-10,5.048537504192345e-10
85,7.962900435573863e-10,6.177052755266115e-10,5.231388006525687e-10,7.989903810791731e-10,6.264674038917737e-10,5.33377495273686e-10
128,3.7823401004599575e-09,3.324339371712664e-09,3.076911449656546e-09,3.821429984786537e-09,3.361079733864222e-09,3.0759229941965227e-09
