step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,4.020163623930587e-09,3.964208865407972e-09,3.942315946886865e-09,4.071805441745886e-09,4.031156445652831e-09,4.099851182951776e-09
31,3.9301910544327575e-09,3.86161351997119e-09,3.851227315586259e-09,3.980464149188072e-09,3.956552059319519e-09,4.021205677491247e-09
32,3.84093343442059e-09,3.770210551504843e-09,3.774762645485952e-09,3.889767415954055e-09,3.849602710116257e-09,3.937370298131945e-09
33,3.752428607856262e-09,3.6941685028740686e-09,3.6613400375965674e-09,3.799730727025899e-09,3.777556642143377e-09,3.827810185911553e-09
34,3.664679081198556e-09,3.6173660918905317e-09,3.5612557725640537e-09,3.710385931412351e-09,3.6843765328799684e-09,3.733847808299593e-09
35,3.5776282884614153e-09,3.540009271685996e-09,3.4763555322313436e-09,3.6217691099442447e-09,3.6062095963221837e-09,3.64819397021175e-09
36,3.4911973388296675e-09,3.4567163858483287e-09,3.3973796316632012e-09,3.5338577814136575e-09,3.5113901379379603e-09,3.553845768335185e-09
37,3.4053584587722267e-09,3.3588808620619387e-09,3.276327839907956e-09,3.4465734459352484e-09,3.433927110711252e-09,3.4657021807687526e-09
38,3.320116150553869e-09,3.260506718061731e-09,3.1848685614430445e-09,3.359825854108527e-09,3.30523482307159e-09,3.35932684217521e-09
39,3.2353621596533315e-09,3.17523443576519e-09,3.0882003451317946e-09,3.273465182623824e-09,3.210822426599187e-09,3.259914183689508e-09
40,3.150728088946705e-09,3.0875556353135198e-09,3.0061069556874614e-09,3.1872192448325566e-09,3.1079410770574106e-09,3.1753798947587175e-09
41,3.065545973057939e-09,3.0256600509131376e-09,2.911938971911334e-09,3.100706517146172e-09,2.9996067500120635e-09,3.090584434227098e-09
42,2.9790017964694897e-09,2.9205888339787343e-09,2.8135121876276425e-09,3.0133407671081122e-09,2.9182763277482266e-09,2.9555743265761233e-09
43,2.8903357826205433e-09,2.8148322022389874e-09,2.724210034832658e-09,2.924074594734629e-09,2.837518439474795e-09,2.8330187413319804e-09
44,2.7986735243431947e-09,2.7004424042232006e-09,2.6023894637956856e-09,2.8313628184676076e-09,2.718815927677101e-09,2.7332238252794652e-09
45,2.702649388089254e-09,2.5871052522018654e-09,2.481994736459981e-09,2.7334985513609363e-09,2.6319955354967324e-09,2.6060380683923423e-09
46,2.6003271596265913e-09,2.4451111626728164e-09,2.3405397866060246e-09,2.6287619742103628e-09,2.5060866615185564e-09,2.458653889985057e-09
47,2.489260330281882e-09,2.2889084124942724e-09,2.2377735560670634e-09,2.515119335466111e-09,2.354420910566273e-09,2.267494243395025e-09
48,2.366536350060102e-09,2.1258566916579163e-09,2.0577463618785865e-09,2.3900896672264104e-09,2.2163871718086507e-09,2.062483048210165e-09
49,2.229072434251032e-09,1.9531256637456706e-09,1.8440392609405933e-09,2.2510296681145272e-09,1.997270620597851e-09,1.8272772115184746e-09
50,2.0742880519583225e-09,1.7446519353831044e-09,1.5784846220284444e-09,2.0955535669940722e-09,1.787276290396912e-09,1.583775217016244e-09
51,1.900753854770208e-09,1.474436535745869e-09,1.2657373033226422e-09,1.9220285034072183e-09,1.5363100380843777e-09,1.2144793726456652e-09
52,1.7090354969180387e-09,1.1876083914350281e-09,9.155864168261439e-10,1.7307134957313713e-09,1.2393683994187645e-09,8.727834657274004e-10
53,1.5043385224164957e-09,9.218402829520112e-10,6.612591527645051e-10,1.526536493070124e-09,9.607191602831495e-10,6.693733320972149e-10
54,1.3010896090085176e-09,7.62959731310476e-10,5.590764493822496e-10,1.3232435108254907e-09,7.861664471741921e-10,5.80366696956568e-10
55,1.126333205329725e-09,7.44707927164496e-10,6.570996539039675e-10,1.1469654553425127e-09,7.430269330476757e-10,6.134498240642772e-10
56,1.0156978583902816e-09,8.184822102331687e-10,7.727344383089906e-10,1.032795814439096e-09,8.088512404102926e-10,7.685314242856591e-10
57,9.917340275232945e-10,9.316581955965531e-10,9.362620883007721e-10,1.0038023341206197e-09,8.900722319198119e-10,8.999895063987045e-10
58,1.0379790221164952e-09,1.0169672853371851e-09,1.0398097645630038e-09,1.045056637907041e-09,1.0267954520187806e-09,1.0581628104406343e-09
59,1.1092526086011471e-09,1.067145556391749e-09,1.0616683576083111e-09,1.111903959293096e-09,1.0595536072670044e-09,1.1093431153740355e-09
60,1.167248402335215e-09,1.0052822428481974e-09,8.826807352635671e-10,1.166315432082734e-09,1.0323804138523082e-09,9.845358982292347e-10
62,1.1976537553119658e-09,8.615031189493866e-10,6.805246862636539e-10,1.1956690028576958e-09,9.011803513673193e-10,7.347222472864689e-10
63,1.182381151755519e-09,9.047249038884042e-10,7.80954349063219e-10,1.186954732017512e-09,9.135307744091066e-10,7.792795245173753e-10
64,1.159221542295544e-09,9.815265828876403e-10,8.872958604634094e-10,1.1768574584848134e-09,9.978696854560922e-10,9.073449940302296e-10
65,1.135095134613427e-09,9.901411250801695e-10,9.387365334679537e-10,1.167812204260512e-09,1.0429654392749317e-09,9.918088037740818e-10
66,1.1157265092638105e-09,9.901957361534058e-10,9.605046259926465e-10,1.1588463663251347e-09,9.986008581562702e-10,9.772987374716886e-10
67,1.1084716377879615e-09,9.55075468178555e-10,8.915858790464803e-10,1.1517134889578008e-09,9.576003908459896e-10,8.69438136102451e-10
