step,rms1,iqr1,gauss1,rms2,iqr2,gauss2
30,2.04080923025554e-09,2.0498142076387215e-09,2.049711311988703e-09,2.0120506770566987e-09,2.0069651936439647e-09,2.0006133247728905e-09
31,1.9952568553579688e-09,2.0063070088977582e-09,2.0057922320002267e-09,1.9671113365806384e-09,1.964609618316444e-09,1.9588979283009197e-09
32,1.950030281529402e-09,1.9589454958122856e-09,1.960787570231861e-09,1.9225007406293715e-09,1.9187103168536122e-09,1.9133365715641975e-09
33,1.905129444134488e-09,1.9147708326549923e-09,1.914730426289221e-09,1.8782180296545725e-09,1.8758898816558387e-09,1.8668066580808505e-09
34,1.8605459887481838e-09,1.8704686188801436e-09,1.8688889783915235e-09,1.834249706964791e-09,1.8316219613060776e-09,1.8259099419434363e-09
35,1.816257750214578e-09,1.8298216681275077e-09,1.8232403760486693e-09,1.7905627009687721e-09,1.7862471358767913e-09,1.7801778274345438e-09
36,1.772204521363642e-09,1.7834800012383503e-09,1.782068591266912e-09,1.7470919356674438e-09,1.7435471008307488e-09,1.7326885175445474e-09
37,1.7282748313588432e-09,1.739619834455099e-09,1.732756010882438e-09,1.7037324994994056e-09,1.6990413959389133e-09,1.6928897442261927e-09
38,1.684317936999456e-09,1.6932740435336667e-09,1.6873090659048722e-09,1.660329588677882e-09,1.653831805985125e-09,1.6431394179134614e-09
39,1.6401195432884304e-09,1.6467678128592216e-09,1.6384002624291982e-09,1.6166657564851304e-09,1.6078107459824136e-09,1.5967684233691034e-09
40,1.5953240620222818e-09,1.5991092428586229e-09,1.5852506982551627e-09,1.5724159771635527e-09,1.5615441256852313e-09,1.546954331964897e-09
41,1.5493810551621046e-09,1.5472139245959827e-09,1.531004407055699e-09,1.5270621126205545e-09,1.513878242969351e-09,1.4944739234034652e-09
42,1.5015305964295852e-09,1.4880842437942834e-09,1.4706093215597421e-09,1.4798443330764472e-09,1.4555271924742833e-09,1.434734430129011e-09
43,1.4507830851021277e-09,1.424117700959117e-09,1.4011034419772399e-09,1.4297577043792237e-09,1.397480596402209e-09,1.367405286379976e-09
44,1.3959173860628075e-09,1.350434523478027e-09,1.3184624957036055e-09,1.375538883853817e-09,1.3247698263214453e-09,1.2845512017592682e-09
45,1.3354782150813071e-09,1.2699963874899965e-09,1.2199561367200686e-09,1.3156529382947723e-09,1.2458996683784321e-09,1.1871466626033332e-09
46,1.2677689192920995e-09,1.173406165488695e-09,1.0961765140764867e-09,1.2483316923905762e-09,1.1488203910101476e-09,1.066825818714107e-09
47,1.190949485125607e-09,1.0587987945804602e-09,9.47936995206066e-10,1.171735700841665e-09,1.0339664375151014e-09,9.126192262036487e-10
48,1.103329208719474e-09,9.14952647218228e-10,7.650711351728632e-10,1.0842351065586628e-09,8.961778503474935e-10,7.134099675488957e-10
49,1.0038825385554732e-09,7.479028826986525e-10,5.458606322746349e-10,9.84963316365818e-10,7.286552686239856e-10,5.236413621738159e-10
50,8.932208527848021e-10,5.656273639641391e-10,3.58104323418705e-10,8.750270864297897e-10,5.499826119329925e-10,3.321730879974729e-10
