dataset,eps_y_nm,n_x,n_y,n_z,n_m,ny_req_raw,seed,lumi_ee,lumi_fine,emitt_x,beta_x,beta_y,sigma_z,offset_y,particles,integration_method,n_t,cut_x,cut_y,cut_z,source_dir,filename,lumi_ee_m2,lumi_fine_m2,f_rep,n_b
nominal,12.0,512,512,25,100000,,733579,1.8271965600000001e+34,1.81913676e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,1.14486e+34,1.13981e+34,120.0,133.0
nominal,16.0,512,512,25,100000,,100805,1.5596957880000002e+34,1.554561456e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,9.77253e+33,9.74036e+33,120.0,133.0
nominal,16.0,512,512,25,100000,,105469,1.5351828240000002e+34,1.531735464e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,9.61894e+33,9.59734e+33,120.0,133.0
nominal,16.0,512,512,25,100000,,130471,1.5376709880000002e+34,1.5329021400000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,9.634529999999999e+33,9.60465e+33,120.0,133.0
nominal,16.0,512,512,25,100000,,135135,1.557450216e+34,1.5497511120000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,9.75846e+33,9.71022e+33,120.0,133.0
nominal,16.0,512,512,25,100000,,143455,1.55431248e+34,1.54981176e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,9.7388e+33,9.7106e+33,120.0,133.0
nominal,16.0,512,512,25,100000,,145992,1.568751492e+34,1.563238908e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_145992.ref,9.82927e+33,9.79473e+33,120.0,133.0
nominal,16.0,512,512,25,100000,,153768,1.546176072e+34,1.5393180600000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_153768.ref,9.687819999999999e+33,9.64485e+33,120.0,133.0
nominal,16.0,512,512,25,100000,,159302,1.5555813e+34,1.5505171920000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_159302.ref,9.74675e+33,9.71502e+33,120.0,133.0
nominal,16.0,512,512,25,100000,,167029,1.5565995480000002e+34,1.550922576e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167029.ref,9.75313e+33,9.717559999999999e+33,120.0,133.0
nominal,16.0,512,512,25,100000,,167815,1.5321185040000002e+34,1.5280151880000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167815.ref,9.59974e+33,9.57403e+33,120.0,133.0
nominal,16.0,512,512,25,100000,,286038,1.542556344e+34,1.5373374240000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_286038.ref,9.665139999999999e+33,9.63244e+33,120.0,133.0
nominal,16.0,512,512,25,100000,,360177,1.54538286e+34,1.53823278e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_360177.ref,9.68285e+33,9.638049999999999e+33,120.0,133.0
nominal,16.0,512,512,25,100000,,479728,1.5552684840000002e+34,1.55022672e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_479728.ref,9.74479e+33,9.7132e+33,120.0,133.0
nominal,16.0,512,512,25,100000,,527875,1.543967208e+34,1.538393976e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_527875.ref,9.67398e+33,9.63906e+33,120.0,133.0
nominal,16.0,512,512,25,100000,,733579,1.5601187280000002e+34,1.5541656480000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,9.775179999999999e+33,9.73788e+33,120.0,133.0
nominal,20.0,512,512,25,100000,,100805,1.3773160800000002e+34,1.37249616e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,8.629799999999999e+33,8.5996e+33,120.0,133.0
nominal,20.0,512,512,25,100000,,105469,1.357101144e+34,1.3539011639999998e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output,512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,8.503139999999999e+33,8.48309e+33,120.0,133.0
nominal,20.0,512,512,25,100000,,130471,1.357232016e+34,1.3532324400000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output,512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,8.50396e+33,8.478899999999999e+33,120.0,133.0
nominal,20.0,512,512,25,100000,,135135,1.374529464e+34,1.3682907e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output,512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,8.61234e+33,8.573249999999999e+33,120.0,133.0
nominal,20.0,512,512,25,100000,,143455,1.366948464e+34,1.3633861920000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output,512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,8.56484e+33,8.54252e+33,120.0,133.0
nominal,20.0,512,512,25,100000,,145992,1.3851540360000001e+34,1.3806804480000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output,512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,8.67891e+33,8.65088e+33,120.0,133.0
nominal,20.0,512,512,25,100000,,153768,1.3658695680000003e+34,1.3603633680000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output,512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,8.558079999999999e+33,8.523579999999999e+33,120.0,133.0
nominal,20.0,512,512,25,100000,,159302,1.3695004680000002e+34,1.3655376000000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output,512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,8.580829999999999e+33,8.556e+33,120.0,133.0
nominal,20.0,512,512,25,100000,,167029,1.3693903440000002e+34,1.3646629920000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output,512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,8.58014e+33,8.55052e+33,120.0,133.0
nominal,20.0,512,512,25,100000,,167815,1.3611342360000002e+34,1.357460244e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output,512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,8.528409999999999e+33,8.505389999999999e+33,120.0,133.0
nominal,20.0,512,512,25,100000,,286038,1.362706296e+34,1.3583157e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output,512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,8.53826e+33,8.51075e+33,120.0,133.0
nominal,20.0,512,512,25,100000,,360177,1.36595256e+34,1.3597058160000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output,512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_360177.ref,8.558599999999999e+33,8.51946e+33,120.0,133.0
nominal,20.0,512,512,25,100000,,479728,1.3677656160000005e+34,1.3640660880000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output,512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_479728.ref,8.56996e+33,8.546779999999999e+33,120.0,133.0
nominal,20.0,512,512,25,100000,,527875,1.3628818560000003e+34,1.3581337560000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output,512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_527875.ref,8.539359999999999e+33,8.509609999999999e+33,120.0,133.0
nominal,20.0,512,512,25,100000,,733579,1.3759052159999998e+34,1.371185844e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output,512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_733579.ref,8.62096e+33,8.59139e+33,120.0,133.0
